   304.015    -43.411
   303.980    -42.995
   304.061    -44.089
   304.020    -43.643
   303.982    -43.227
   304.032    -43.898
   304.032    -43.900
   304.063    -44.285
   304.057    -44.226
   304.029    -43.912
   304.038    -44.023
   303.947    -43.055
   303.951    -43.162
   303.998    -43.765
   303.932    -43.003
   303.930    -43.018
   303.989    -43.819
   303.927    -43.033
   303.988    -43.851
   303.908    -42.878
   303.867    -42.400
   303.926    -43.227
   303.920    -43.176
   303.952    -43.693
   304.006    -44.390
   303.961    -43.853
   304.011    -44.552
   303.914    -43.295
   303.912    -43.280
   303.928    -43.565
   303.962    -44.018
   304.000    -44.528
   303.885    -43.100
   303.939    -43.852
   303.926    -43.748
   303.944    -44.032
   303.930    -43.887
   303.927    -44.094
   303.837    -42.908
   303.824    -42.741
   303.901    -43.867
   303.917    -44.110
   303.899    -43.873
   303.891    -43.816
   303.896    -43.938
   303.875    -43.687
   303.923    -44.368
   303.892    -43.948
   303.890    -43.976
   303.903    -44.166
   303.814    -42.958
   303.888    -44.031
   303.862    -43.674
   303.868    -43.772
   303.839    -43.470
   303.880    -44.069
   303.878    -44.050
   303.861    -43.812
   303.882    -44.159
   303.850    -43.760
   303.864    -43.995
   303.863    -44.044
   303.818    -43.400
   303.789    -43.077
   303.886    -44.509
   303.798    -43.260
   303.850    -44.055
   303.829    -43.743
   303.852    -44.176
   303.841    -44.183
   303.805    -43.686
   303.772    -43.190
   303.828    -44.049
   303.773    -43.335
   303.809    -43.911
   303.846    -44.464
   303.722    -42.584
   303.791    -43.874
   303.704    -42.480
   303.774    -43.609
   303.801    -44.060
   303.750    -43.253
   303.835    -44.621
   303.776    -43.762
   303.787    -43.954
   303.788    -43.992
   303.773    -43.780
   303.788    -44.022
   303.785    -43.991
   303.782    -43.946
   303.751    -43.467
   303.771    -43.810
   303.779    -43.940
   303.792    -44.145
   303.784    -44.023
   303.776    -43.940
   303.777    -43.965
   303.731    -43.224
   303.758    -43.693
   303.747    -43.548
   303.769    -43.914
   303.776    -44.032
   303.750    -43.787
   303.779    -44.349
   303.756    -44.032
   303.746    -43.970
   303.691    -43.067
   303.758    -44.270
   303.661    -42.656
   303.731    -43.861
   303.652    -42.561
   303.734    -43.972
   303.646    -42.493
   303.762    -44.499
   303.718    -43.880
   303.672    -43.107
   303.691    -43.469
   303.720    -43.987
   303.736    -44.268
   303.727    -44.124
   303.721    -44.032
   303.722    -44.078
   303.668    -43.133
   303.732    -44.241
   303.726    -44.147
   303.652    -42.937
   303.730    -44.319
   303.712    -44.026
   303.652    -43.019
   303.691    -43.781
   303.728    -44.451
   303.684    -43.814
   303.687    -43.883
   303.657    -43.366
   303.697    -44.121
   303.689    -43.977
   303.683    -43.926
   303.693    -44.143
   303.672    -43.786
   303.634    -43.126
   303.678    -43.977
   303.688    -44.197
   303.668    -43.841
   303.672    -43.909
   303.669    -43.852
   303.685    -44.165
   303.667    -43.857
   303.685    -44.183
   303.676    -44.032
   303.677    -44.073
   303.670    -43.940
   303.646    -43.643
   303.685    -44.373
   303.636    -43.491
   303.596    -42.756
   303.641    -43.623
   303.658    -43.992
   303.645    -43.769
   303.653    -43.924
   303.595    -42.887
   303.646    -43.905
   303.643    -43.919
   303.649    -44.040
   303.660    -44.334
   303.634    -43.843
   303.573    -42.706
   303.658    -44.352
   303.590    -43.076
   303.624    -43.739
   303.651    -44.267
   303.648    -44.223
   303.617    -43.662
   303.652    -44.328
   303.620    -43.734
   303.591    -43.218
   303.666    -44.670
   303.646    -44.292
   303.643    -44.308
   303.618    -43.982
   303.601    -43.653
   303.622    -44.073
   303.573    -43.097
   303.608    -43.856
   303.612    -43.985
   303.582    -43.413
   303.602    -43.830
   303.607    -43.929
   303.595    -43.714
   303.606    -43.943
   303.596    -43.788
   303.624    -44.362
   303.599    -43.891
   303.603    -43.986
   303.597    -43.901
   303.586    -43.762
   303.574    -43.554
   303.586    -43.853
   303.584    -43.830
   303.576    -43.682
   303.548    -43.209
   303.575    -43.869
   303.575    -43.911
   303.536    -43.114
   303.569    -43.866
   303.572    -43.950
   303.592    -44.373
   303.580    -44.136
   303.582    -44.184
   303.562    -43.796
   303.563    -43.832
   303.570    -43.967
   303.580    -44.206
   303.574    -44.153
   303.555    -43.804
   303.546    -43.669
   303.575    -44.281
   303.568    -44.160
   303.557    -43.924
   303.553    -43.870
   303.574    -44.310
   303.540    -43.630
   303.553    -43.910
   303.565    -44.232
   303.550    -43.984
   303.533    -43.631
   303.544    -43.896
   303.528    -43.556
   303.536    -43.814
   303.538    -43.901
   303.546    -44.084
   303.548    -44.135
   303.543    -44.071
   303.533    -43.856
   303.536    -43.925
   303.538    -43.973
   303.567    -44.668
   303.531    -44.008
   303.498    -43.398
   303.509    -43.697
   303.510    -43.755
   303.520    -44.079
   303.511    -43.874
   303.524    -44.191
   303.525    -44.240
   303.495    -43.551
   303.508    -43.907
   303.503    -43.818
   303.520    -44.244
   303.496    -43.723
   303.487    -43.585
   303.511    -44.233
   303.450    -42.803
   303.496    -44.006
   303.461    -43.213
   303.498    -44.129
   303.502    -44.229
   303.490    -43.968
   303.472    -43.616
   303.486    -43.960
   303.485    -43.955
   303.484    -43.943
   303.493    -44.201
   303.457    -43.343
   303.472    -43.737
   303.473    -43.761
   303.480    -43.951
   303.492    -44.267
   303.488    -44.196
   303.477    -44.007
   303.453    -43.442
   303.476    -44.032
   303.477    -44.057
   303.487    -44.332
   303.473    -43.976
   303.460    -43.669
   303.464    -43.802
   303.487    -44.440
   303.449    -43.533
   303.454    -43.663
   303.454    -43.711
   303.491    -44.637
   303.410    -42.663
   303.460    -43.993
   303.475    -44.387
   303.449    -43.728
   303.450    -43.883
   303.430    -43.409
   303.444    -43.798
   303.451    -43.997
   303.427    -43.417
   303.449    -44.002
   303.455    -44.161
   303.455    -44.169
   303.441    -43.840
   303.430    -43.606
   303.450    -44.187
   303.427    -43.636
   303.418    -43.460
   303.442    -44.224
   303.423    -43.738
   303.434    -44.089
   303.421    -43.741
   303.422    -43.800
   303.440    -44.295
   303.428    -44.004
   303.421    -43.807
   303.434    -44.197
   303.423    -43.914
   303.426    -44.090
   303.418    -43.884
   303.422    -44.011
   303.420    -43.949
   303.415    -43.920
   303.372    -42.728
   303.417    -44.061
   303.395    -43.456
   303.425    -44.364
   303.402    -43.714
   303.419    -44.345
   303.436    -44.835
   303.411    -44.164
   303.430    -44.781
   303.394    -43.836
   303.373    -43.204
   303.403    -44.198
   303.416    -44.581
   303.379    -43.536
   303.392    -43.953
   303.385    -43.781
   303.396    -44.190
   303.385    -43.868
   303.400    -44.379
   303.378    -43.838
   303.378    -43.879
   303.368    -43.635
   303.399    -44.593
   303.377    -43.974
   303.369    -43.808
   303.381    -44.190
   303.377    -44.090
   303.389    -44.452
   303.370    -43.912
   303.366    -43.870
   303.354    -43.541
   303.362    -43.787
   303.380    -44.421
   303.375    -44.315
   303.364    -44.012
   303.359    -43.837
   303.362    -43.955
   303.348    -43.643
   303.371    -44.515
   303.351    -43.911
   303.349    -43.974
   303.358    -44.270
   303.343    -43.837
   303.341    -43.804
   303.337    -43.682
   303.340    -43.804
   303.336    -43.687
   303.329    -43.499
   303.331    -43.539
   303.348    -44.155
   303.344    -44.022
   303.352    -44.444
   303.332    -43.788
   303.325    -43.581
   303.319    -43.618
   303.338    -44.361
   303.322    -43.899
   303.331    -44.206
   303.339    -44.551
   303.330    -44.260
   303.331    -44.407
   303.306    -43.577
   303.338    -44.698
   303.312    -43.911
   303.293    -43.237
   303.303    -43.638
   303.306    -43.750
   303.309    -43.909
   303.304    -43.779
   303.296    -43.501
   303.313    -44.091
   303.324    -44.550
   303.311    -44.113
   303.300    -43.830
   303.292    -43.581
   303.304    -44.107
   303.303    -44.068
   303.309    -44.366
   303.297    -43.912
   303.299    -44.026
   303.291    -43.705
   303.273    -43.060
   303.307    -44.459
   303.304    -44.438
   303.298    -44.238
   303.293    -44.062
   303.297    -44.287
   303.302    -44.467
   303.291    -44.184
   303.260    -43.018
   303.277    -43.713
   303.275    -43.637
   303.275    -43.740
   303.318    -45.424
   303.282    -44.106
   303.285    -44.206
   303.282    -44.121
   303.269    -43.641
   303.276    -43.955
   303.268    -43.640
   303.280    -44.130
   303.281    -44.268
   303.276    -44.055
   303.294    -44.798
   303.277    -44.186
   303.260    -43.577
   303.283    -44.504
   303.265    -43.871
   303.276    -44.298
   303.270    -44.067
   303.244    -43.093
   303.267    -44.044
   303.275    -44.337
   303.283    -44.693
   303.262    -43.887
   303.272    -44.274
   303.261    -43.830
   303.276    -44.452
   303.242    -43.185
   303.267    -44.333
   303.260    -44.111
   303.255    -43.904
   303.254    -43.932
   303.256    -44.042
   303.244    -43.545
   303.262    -44.332
   303.250    -43.800
   303.255    -44.054
   303.245    -43.660
   303.265    -44.491
   303.256    -44.182
   303.242    -43.627
   303.253    -44.137
   303.256    -44.299
   303.245    -43.967
   303.240    -43.787
   303.235    -43.614
   303.235    -43.729
   303.231    -43.610
   303.240    -44.006
   303.231    -43.643
   303.224    -43.394
   303.218    -43.191
   303.233    -43.831
   303.240    -44.187
   303.236    -44.090
   303.231    -43.979
   303.221    -43.529
   303.236    -44.425
   303.238    -44.569
   303.239    -44.687
   303.215    -43.630
   303.239    -44.707
   303.226    -44.186
   303.231    -44.402
   303.191    -42.671
   303.229    -44.491
   303.234    -44.753
   303.218    -44.088
   303.216    -44.171
   303.219    -44.293
   303.203    -43.627
   303.205    -43.864
   303.209    -44.156
   303.202    -43.965
   303.208    -44.284
   303.220    -44.957
   303.187    -43.401
   303.197    -43.905
   303.190    -43.571
   303.195    -43.850
   303.203    -44.244
   303.204    -44.344
   303.196    -43.949
   303.192    -43.881
   303.184    -43.556
   303.192    -43.945
   303.201    -44.495
   303.185    -43.717
   303.172    -43.029
   303.179    -43.494
   303.191    -44.150
   303.191    -44.300
   303.172    -43.458
   303.178    -43.810
   303.182    -44.025
   303.172    -43.517
   303.172    -43.800
   303.169    -43.656
   303.171    -43.863
   303.173    -44.032
   303.183    -44.592
   303.169    -43.837
   303.172    -44.087
   303.174    -44.273
   303.159    -43.513
   303.167    -44.129
   303.172    -44.717
   303.161    -44.167
   303.154    -43.784
   303.161    -44.194
   303.151    -43.625
   303.150    -43.614
   303.159    -44.175
   303.151    -43.776
   303.152    -43.814
   303.148    -43.742
   303.155    -44.248
   303.151    -44.036
   303.144    -43.638
   303.142    -43.561
   303.166    -45.097
   303.158    -44.660
   303.156    -44.570
   303.160    -44.859
   303.133    -43.248
   303.149    -44.263
   303.147    -44.169
   303.142    -44.001
   303.132    -43.329
   303.143    -44.131
   303.131    -43.376
   303.131    -43.425
   303.133    -43.757
   303.130    -43.582
   303.140    -44.339
   303.133    -43.892
   303.136    -44.181
   303.139    -44.438
   303.130    -43.839
   303.129    -43.827
   303.122    -43.476
   303.135    -44.343
   303.127    -43.973
   303.123    -43.741
   303.127    -44.179
   303.124    -43.995
   303.117    -43.511
   303.115    -43.370
   303.114    -43.444
   303.125    -44.339
   303.127    -44.562
   303.124    -44.405
   303.125    -44.448
   303.113    -43.727
   303.118    -44.186
   303.116    -44.210
   303.107    -43.669
   303.123    -44.824
   303.111    -44.025
   303.109    -43.929
   303.106    -43.818
   303.115    -44.536
   303.114    -44.493
   303.110    -44.198
   303.112    -44.414
   303.108    -44.131
   303.106    -44.036
   303.111    -44.582
   303.102    -43.909
   303.104    -44.070
   303.103    -44.142
   303.110    -44.681
   303.101    -44.097
   303.095    -43.671
   303.100    -44.097
   303.106    -44.621
   303.082    -42.674
   303.094    -43.731
   303.092    -43.562
   303.099    -44.273
   303.093    -44.094
   303.094    -44.266
   303.093    -44.131
   303.086    -43.630
   303.089    -43.975
   303.085    -43.762
   303.087    -44.140
   303.085    -43.973
   303.079    -43.501
   303.080    -43.607
   303.081    -43.964
   303.081    -43.966
   303.082    -44.294
   303.079    -44.081
   303.082    -44.499
   303.076    -43.963
   303.081    -44.428
   303.071    -43.554
   303.074    -43.883
   303.078    -44.386
   303.075    -44.260
   303.068    -43.705
   303.067    -43.712
   303.072    -44.240
   303.073    -44.410
   303.070    -44.167
   303.064    -43.642
   303.059    -43.451
   303.069    -44.491
   303.066    -44.160
   303.058    -43.472
   303.063    -44.184
   303.064    -44.268
   303.060    -43.930
   303.059    -43.781
   303.063    -44.687
   303.052    -43.497
   303.051    -43.432
   303.055    -44.139
   303.050    -43.584
   303.056    -44.554
   303.053    -44.297
   303.053    -44.523
   303.047    -43.871
   303.050    -44.309
   303.048    -44.190
   303.041    -44.030
   303.042    -44.144
   303.038    -43.802
   303.043    -44.560
   303.039    -44.085
   303.029    -43.070
   303.035    -44.003
   303.038    -44.406
   303.036    -44.308
   303.039    -44.666
   303.034    -44.006
   303.030    -43.711
   303.031    -44.030
   303.036    -44.832
   303.032    -44.598
   303.030    -44.419
   303.023    -43.572
   303.023    -43.681
   303.029    -44.684
   303.028    -44.650
   303.022    -44.030
   303.019    -44.100
   303.016    -43.593
   303.016    -43.830
   303.014    -43.610
   303.005    -42.681
   303.017    -44.788
   303.013    -44.144
   303.012    -44.072
   303.010    -44.101
   303.010    -44.209
   303.004    -43.336
   303.004    -43.860
   303.005    -44.081
   303.004    -44.478
   302.996    -43.642
   302.993    -42.930
   302.999    -44.325
   302.994    -43.712
   302.994    -43.815
   302.997    -44.474
   302.993    -43.850
   302.991    -43.921
   302.992    -44.280
   302.990    -44.173
   302.988    -43.750
   302.993    -44.953
   302.984    -42.996
   302.988    -44.224
   302.985    -43.479
   302.987    -44.440
   302.989    -44.818
   302.986    -44.328
   302.986    -44.339
   302.983    -43.754
   302.986    -44.550
   302.984    -44.103
   302.983    -44.033
   302.981    -43.742
   302.980    -43.309
   302.981    -44.147
   302.978    -43.634
   302.979    -43.921
   302.983    -45.054
   302.978    -43.609
   302.981    -44.707
   302.979    -44.256
   302.979    -44.442
   302.979    -45.001
   302.979    -45.073
   302.971    -43.920
   302.969    -43.553
   302.965    -42.938
   302.967    -43.880
   302.967    -44.061
   302.968    -44.659
   302.966    -44.253
   302.961    -43.433
   302.962    -43.991
   302.960    -43.908
   302.960    -44.098
   302.959    -43.514
   302.957    -43.428
   302.958    -43.910
   302.959    -44.109
   302.957    -43.663
   302.958    -44.003
   302.957    -43.573
   302.957    -43.715
   302.958    -44.244
   302.958    -44.664
   302.953    -43.970
   302.953    -43.842
   302.953    -44.025
   302.952    -43.386
   302.950    -44.401
   302.947    -42.925
   302.948    -43.262
   302.949    -44.769
   302.947    -43.221
   302.945    -43.923
   302.944    -43.431
   302.943    -43.081
   302.943    -45.293
   302.942    -44.098
   302.941    -44.227
   302.941    -43.451
   302.940    -43.763
   302.940    -44.057
   302.940    -43.525
   302.939    -44.117
   302.937    -44.355
   302.937    -44.251
   302.937    -44.550
   302.936    -43.917
   302.936    -43.691
   302.935    -43.664
   302.935    -44.123
   302.935    -44.183
   302.934    -43.738
   302.934    -43.887
   302.933    -44.185
   302.932    -44.282
   302.931    -44.266
   302.930    -44.391
   302.930    -44.268
   302.929    -44.344
   302.928    -43.626
   302.926    -44.349
   302.926    -43.414
   302.924    -43.319
   302.923    -43.522
   302.922    -43.791
   302.920    -44.064
   302.920    -43.679
   302.919    -44.149
   302.915    -44.855
   302.915    -43.473
   302.912    -44.049
   302.911    -44.544
   302.911    -44.084
   302.910    -43.980
   302.910    -43.607
   302.910    -43.229
   302.909    -43.949
   302.908    -43.766
   302.907    -43.596
   302.904    -44.181
   302.902    -43.841
   302.898    -44.610
   302.900    -43.682
   302.898    -44.183
   302.898    -43.513
   302.897    -43.618
   302.895    -44.339
   302.894    -44.119
   302.895    -43.482
   302.892    -44.086
   302.891    -44.086
   302.891    -43.632
   302.887    -44.500
   302.886    -44.533
   302.884    -44.536
   302.886    -44.028
   302.885    -43.796
   302.884    -43.926
   302.885    -43.760
   302.881    -44.415
   302.882    -44.163
   302.881    -44.175
   302.881    -43.621
   302.877    -44.592
   302.880    -43.597
   302.881    -43.171
   302.877    -44.088
   302.876    -44.266
   302.874    -44.485
   302.881    -42.693
   302.878    -43.446
   302.876    -43.859
   302.875    -43.992
   302.876    -43.804
   302.876    -43.665
   302.874    -43.953
   302.871    -44.528
   302.868    -44.692
   302.870    -43.936
   302.868    -44.345
   302.867    -44.541
   302.868    -44.161
   302.865    -44.607
   302.866    -44.160
   302.866    -44.082
   302.868    -43.434
   302.863    -44.242
   302.864    -43.864
   302.856    -45.200
   302.863    -43.716
   302.864    -43.323
   302.861    -43.824
   302.858    -44.362
   302.858    -44.288
   302.855    -44.364
   302.855    -44.233
   302.858    -43.185
   302.854    -43.402
   302.850    -44.111
   302.852    -43.661
   302.856    -43.005
   302.850    -43.959
   302.844    -44.529
   302.842    -44.702
   302.843    -44.446
   302.845    -43.891
   302.845    -43.749
   302.839    -44.606
   302.843    -43.894
   302.833    -45.284
   302.839    -44.077
   302.840    -43.881
   302.837    -44.158
   302.832    -44.871
   302.833    -44.397
   302.833    -44.049
   302.836    -43.373
   302.835    -43.443
   302.830    -43.945
   302.831    -43.651
   302.826    -44.242
   302.828    -43.870
   302.826    -44.074
   302.816    -45.194
   302.822    -44.417
   302.827    -43.723
   302.831    -43.254
   302.826    -43.850
   302.821    -44.345
   302.819    -44.491
   302.824    -43.868
   302.816    -44.569
   302.809    -45.223
   302.816    -44.234
   302.822    -43.427
   302.815    -44.175
   302.814    -44.139
   302.811    -44.473
   302.817    -43.769
   302.817    -43.648
   302.813    -44.062
   302.810    -44.301
   302.804    -44.762
   302.807    -44.419
   302.808    -44.177
   302.810    -43.946
   302.807    -44.005
   302.810    -43.520
   302.797    -44.932
   302.798    -44.435
   302.810    -43.200
   302.801    -44.107
   302.796    -44.466
   302.808    -42.970
   302.785    -44.993
   302.798    -43.653
   302.788    -44.466
   302.795    -43.756
   302.790    -44.225
   302.799    -43.140
   302.784    -44.408
   302.791    -43.722
   302.786    -44.115
   302.793    -43.370
   302.786    -43.932
   302.787    -43.814
   302.781    -44.333
   302.779    -44.507
   302.789    -43.585
   302.782    -44.124
   302.788    -43.518
   302.774    -44.237
   302.766    -44.702
   302.769    -44.118
   302.771    -43.867
   302.771    -43.757
   302.781    -42.869
   302.763    -43.890
   302.748    -44.864
   302.749    -44.657
   302.753    -44.269
   302.753    -44.188
   302.761    -43.514
   302.749    -44.400
   302.749    -44.098
   302.753    -43.783
   302.755    -43.561
   302.750    -43.773
   302.745    -44.096
   302.737    -44.658
   302.746    -44.048
   302.751    -43.614
   302.736    -44.679
   302.745    -43.831
   302.725    -45.258
   302.729    -44.833
   302.730    -44.556
   302.721    -45.064
   302.724    -44.804
   302.727    -44.565
   302.733    -44.165
   302.733    -44.104
   302.745    -43.304
   302.734    -43.892
   302.721    -44.620
   302.719    -44.603
   302.728    -44.016
   302.732    -43.710
   302.728    -43.944
   302.747    -42.613
   302.720    -44.351
   302.728    -43.785
   302.723    -44.010
   302.726    -43.833
   302.708    -44.918
   302.723    -43.921
   302.711    -44.464
   302.717    -44.003
   302.714    -43.851
   302.701    -44.565
   302.699    -44.634
   302.705    -44.217
   302.713    -43.563
   302.689    -44.968
   302.690    -44.843
   302.700    -44.194
   302.695    -44.469
   302.708    -43.675
   302.707    -43.685
   302.707    -43.653
   302.694    -44.324
   302.698    -44.065
   302.683    -44.855
   302.700    -43.869
   302.691    -44.198
   302.701    -43.498
   302.692    -43.960
   302.681    -44.509
   302.706    -43.100
   302.683    -44.240
   302.700    -43.315
   302.681    -44.251
   302.661    -45.238
   302.665    -44.852
   302.688    -43.617
   302.668    -44.604
   302.672    -44.390
   302.676    -44.106
   302.677    -44.010
   302.669    -44.423
   302.662    -44.730
   302.673    -44.146
   302.658    -44.870
   302.670    -44.200
   302.682    -43.508
   302.644    -45.424
   302.671    -44.046
   302.668    -44.148
   302.665    -44.323
   302.678    -43.622
   302.672    -43.885
   302.664    -44.237
   302.627    -45.850
   302.679    -43.291
   302.648    -44.773
   302.672    -43.558
   302.669    -43.711
   302.663    -43.922
   302.671    -43.500
   302.652    -44.343
   302.669    -43.460
   302.649    -44.399
   302.665    -43.538
   302.618    -45.737
   302.629    -45.235
   302.657    -43.772
   302.656    -43.609
   302.635    -44.607
   302.657    -43.580
   302.622    -45.189
   302.620    -45.220
   302.621    -45.192
   302.632    -44.654
   302.634    -44.510
   302.632    -44.599
   302.603    -45.834
   302.658    -43.314
   302.634    -44.424
   302.647    -43.758
   302.633    -44.372
   302.617    -45.038
   302.661    -42.910
   302.628    -44.389
   302.642    -43.752
   302.635    -43.997
   302.614    -44.859
   302.612    -44.891
   302.635    -43.848
   302.635    -43.862
   302.632    -43.858
   302.606    -44.884
   302.617    -44.383
   302.646    -43.017
   302.626    -43.871
   302.615    -44.262
   302.606    -44.614
   302.612    -44.369
   302.623    -43.844
   302.604    -44.650
   302.610    -44.372
   302.604    -44.619
   302.598    -44.834
   302.625    -43.604
   302.621    -43.734
   302.592    -44.895
   302.585    -45.074
   302.601    -44.399
   302.605    -44.109
   302.572    -45.422
   302.577    -45.200
   302.599    -44.300
   302.625    -43.199
   302.603    -44.104
   302.588    -44.661
   302.605    -43.977
   302.602    -44.055
   302.610    -43.539
   302.602    -43.728
   302.591    -44.123
   302.575    -44.684
   302.595    -43.866
   302.594    -43.866
   302.574    -44.601
   302.588    -43.949
   302.570    -44.541
   302.578    -44.253
   302.568    -44.589
   302.555    -45.068
   302.590    -43.706
   302.565    -44.577
   302.606    -42.962
   302.573    -44.203
   302.561    -44.580
   302.587    -43.580
   302.575    -43.971
   302.563    -44.421
   302.557    -44.648
   302.574    -43.982
   302.577    -43.886
   302.574    -43.957
   302.582    -43.656
   302.577    -43.836
   302.564    -44.301
   302.563    -44.305
   302.568    -44.091
   302.541    -44.979
   302.573    -43.796
   302.542    -44.879
   302.563    -44.110
   302.565    -43.901
   302.546    -44.577
   302.565    -43.840
   302.547    -44.466
   302.558    -44.028
   302.582    -43.156
   302.564    -43.719
   302.543    -44.471
   302.575    -43.339
   302.561    -43.755
   302.542    -44.419
   302.526    -44.938
   302.534    -44.601
   302.542    -44.274
   302.550    -43.941
   302.516    -45.101
   302.515    -45.099
   302.541    -44.171
   302.530    -44.405
   302.532    -44.312
   302.549    -43.714
   302.524    -44.450
   302.541    -43.867
   302.547    -43.646
   302.528    -44.248
   302.522    -44.421
   302.543    -43.581
   302.486    -45.376
   302.507    -44.630
   302.511    -44.365
   302.539    -43.405
   302.512    -44.274
   302.517    -44.088
   302.508    -44.342
   302.510    -44.216
   302.473    -45.362
   302.503    -44.345
   302.525    -43.645
   302.490    -44.725
   302.490    -44.721
   302.497    -44.496
   302.510    -44.018
   302.500    -44.263
   302.487    -44.676
   302.496    -44.404
   302.466    -45.263
   302.504    -44.075
   302.498    -44.241
   302.506    -43.920
   302.510    -43.766
   302.486    -44.287
   302.504    -43.715
   302.439    -45.565
   302.476    -44.480
   302.472    -44.600
   302.509    -43.420
   302.477    -44.374
   302.514    -43.157
   302.460    -44.748
   302.484    -44.012
   302.486    -43.925
   302.466    -44.540
   302.491    -43.782
   302.490    -43.792
   302.428    -45.587
   302.489    -43.776
   302.470    -44.354
   302.463    -44.506
   302.504    -43.265
   302.467    -44.352
   302.461    -44.454
   302.483    -43.819
   302.463    -44.372
   302.430    -45.221
   302.467    -44.152
   302.484    -43.622
   302.480    -43.723
   302.456    -44.393
   302.485    -43.508
   302.471    -43.838
   302.469    -43.895
   302.468    -43.907
   302.475    -43.678
   302.461    -44.029
   302.458    -44.098
   302.443    -44.519
   302.424    -45.002
   302.450    -44.245
   302.449    -44.202
   302.432    -44.686
   302.446    -44.286
   302.441    -44.414
   302.434    -44.554
   302.463    -43.740
   302.444    -44.255
   302.405    -45.231
   302.416    -44.785
   302.393    -45.400
   302.397    -45.293
   302.406    -45.031
   302.405    -44.930
   302.443    -43.817
   302.421    -44.281
   302.378    -45.348
   302.431    -43.887
   302.419    -44.175
   302.446    -43.439
   302.435    -43.728
   302.398    -44.682
   302.390    -44.881
   302.441    -43.540
   302.397    -44.685
   302.432    -43.713
   302.376    -45.145
   302.366    -45.401
   302.406    -44.387
   302.402    -44.454
   302.406    -44.357
   302.418    -44.010
   302.413    -44.106
   302.380    -44.891
   302.430    -43.599
   302.390    -44.602
   302.403    -44.238
   302.401    -44.266
   302.393    -44.416
   302.404    -44.124
   302.388    -44.544
   302.448    -42.965
