04 31 47.04 -69 49 09.6 
04 35 31.52 -69 44 05.9 
04 37 48.73 -67 12 51.9 
04 38 56.83 -69 41 18.2 
04 38 58.98 -68 57 24.8 
04 39 30.96 -69 15 42.6 
04 40 47.48 -68 59 08.3 
04 40 54.37 -69 06 54.3 
04 41 12.24 -68 47 59.1 
04 41 19.49 -67 20 08.1 
04 41 26.92 -69 37 54.4 
04 41 57.93 -69 26 00.8 
04 42 06.31 -67 58 11.5 
04 42 14.88 -68 26 10.6 
04 42 38.01 -68 30 59.3 
04 42 47.26 -69 49 00.5 
04 42 53.73 -67 25 59.8 
04 43 01.61 -70 10 01.6 
04 43 10.48 -67 14 00.9 
04 43 10.74 -67 16 58.0 
04 43 20.85 -69 13 47.9 
04 43 31.45 -69 37 28.9 
04 43 35.58 -70 41 46.5 
04 43 40.32 -69 34 14.2 
04 44 04.82 -69 50 29.1 
04 44 34.06 -67 04 21.4 
04 44 47.04 -70 13 51.0 
04 44 53.34 -69 11 29.7 
04 44 54.90 -68 38 21.7 
04 44 59.58 -69 49 55.7 
04 45 29.34 -69 08 49.4 
04 45 34.63 -70 22 15.2 
04 46 32.83 -68 44 57.6 
04 46 39.11 -70 15 57.6 
04 46 47.93 -69 05 43.1 
04 47 00.97 -70 05 52.5 
04 47 24.15 -69 43 19.1 
04 47 31.09 -68 55 28.7 
04 47 44.72 -70 12 07.3 
04 47 46.15 -68 19 49.5 
04 48 00.90 -69 19 14.8 
04 48 01.97 -67 48 29.3 
04 48 34.21 -70 10 16.3 
04 48 34.24 -69 20 50.2 
04 48 35.60 -67 35 00.0 
04 48 45.64 -70 00 21.3 
04 48 48.90 -66 44 02.1 
04 48 50.62 -70 14 53.1 
04 48 51.35 -69 21 22.8 
04 48 56.11 -68 54 06.7 
04 48 56.62 -68 57 12.6 
04 49 04.16 -69 18 02.4 
04 49 13.37 -70 08 59.9 
04 49 21.02 -67 52 18.3 
04 49 22.44 -69 09 01.8 
04 49 34.00 -66 58 33.0 
04 49 41.74 -70 37 38.0 
04 49 44.13 -69 12 54.8 
04 49 45.05 -68 52 48.0 
04 49 45.65 -69 04 22.7 
04 49 55.61 -68 54 54.4 
04 49 57.13 -69 07 38.0 
04 49 57.59 -67 41 37.6 
04 49 59.70 -69 47 06.3 
04 50 09.58 -69 39 39.7 
04 50 14.34 -68 49 28.1 
04 50 15.61 -68 59 52.9 
04 50 17.80 -68 53 56.0 
04 50 19.00 -69 43 02.2 
04 50 23.41 -69 09 17.4 
04 50 26.54 -70 33 27.5 
04 50 27.60 -69 07 56.6 
04 50 29.05 -68 06 53.8 
04 50 30.83 -69 30 14.9 
04 50 32.68 -68 12 49.6 
04 50 35.98 -68 44 31.2 
04 50 37.74 -69 10 25.9 
04 50 38.03 -70 34 31.7 
04 50 43.72 -69 31 44.7 
04 50 48.65 -69 05 07.0 
04 50 49.00 -69 07 04.8 
04 50 50.55 -69 15 22.2 
04 50 50.58 -69 05 28.3 
04 50 51.45 -66 59 56.7 
04 50 54.07 -69 31 41.6 
04 50 55.69 -68 53 40.4 
04 50 56.40 -69 12 50.9 
04 51 01.39 -69 36 08.0 
04 51 02.49 -69 54 49.4 
04 51 04.91 -67 21 51.0 
04 51 09.63 -69 08 23.1 
04 51 12.68 -68 44 16.8 
04 51 15.58 -69 05 17.3 
04 51 17.96 -69 45 44.6 
04 51 22.23 -70 35 31.7 
04 51 24.14 -66 57 33.9 
04 51 24.38 -68 36 46.2 
04 51 25.94 -69 33 11.6 
04 51 27.77 -69 29 22.1 
04 51 31.78 -68 13 32.9 
04 51 42.56 -69 36 30.6 
04 51 45.34 -66 47 29.5 
04 51 52.67 -69 05 48.9 
04 51 55.36 -68 40 13.8 
04 51 56.12 -69 20 36.7 
04 52 00.78 -67 39 48.9 
04 52 04.03 -68 25 18.3 
04 52 05.56 -69 15 20.1 
04 52 05.58 -69 23 26.8 
04 52 06.15 -69 46 09.3 
04 52 07.70 -69 36 50.9 
04 52 13.34 -68 51 23.7 
04 52 13.34 -69 52 02.0 
04 52 13.93 -69 00 42.2 
04 52 14.63 -66 35 32.3 
04 52 15.36 -68 49 44.8 
04 52 15.70 -70 14 31.3 
04 52 19.44 -69 23 01.4 
04 52 19.85 -69 05 29.1 
04 52 26.64 -69 10 10.9 
04 52 27.37 -69 30 54.8 
04 52 27.78 -66 46 09.6 
04 52 28.61 -68 57 39.3 
04 52 31.98 -69 44 20.4 
04 52 46.28 -67 38 03.4 
04 52 48.10 -68 38 45.9 
04 52 50.19 -69 04 19.7 
04 52 50.36 -68 30 36.2 
04 52 51.77 -66 58 05.6 
04 52 52.87 -68 01 25.3 
04 52 54.21 -69 16 35.1 
04 52 57.56 -67 25 02.6 
04 53 00.21 -68 59 58.6 
04 53 00.51 -68 53 49.3 
04 53 01.05 -68 32 25.2 
04 53 02.91 -68 54 28.4 
04 53 08.94 -70 08 16.2 
04 53 09.26 -68 12 40.5 
04 53 10.27 -70 13 08.9 
04 53 10.79 -67 00 41.1 
04 53 10.92 -67 36 21.1 
04 53 11.29 -69 02 29.9 
04 53 13.52 -69 39 08.4 
04 53 15.21 -68 53 05.2 
04 53 15.76 -68 57 16.3 
04 53 16.84 -69 40 17.6 
04 53 19.17 -66 56 00.5 
04 53 21.87 -69 09 20.1 
04 53 23.85 -68 32 21.1 
04 53 28.59 -69 01 47.5 
04 53 29.23 -66 57 14.4 
04 53 31.77 -69 16 53.9 
04 53 33.59 -67 22 07.7 
04 53 33.76 -69 45 33.6 
04 53 35.03 -66 38 55.0 
04 53 36.42 -68 38 55.5 
04 53 36.94 -68 21 52.5 
04 53 38.15 -68 40 02.2 
04 53 42.70 -70 23 10.9 
04 53 45.65 -69 23 28.6 
04 53 46.68 -68 32 18.0 
04 53 46.91 -69 19 12.9 
04 53 49.76 -69 34 05.7 
04 54 01.13 -69 18 51.8 
04 54 05.62 -68 55 31.2 
04 54 12.93 -67 49 30.3 
04 54 13.77 -68 02 05.4 
04 54 14.75 -69 02 13.9 
04 54 18.77 -68 50 41.7 
04 54 20.95 -68 03 50.5 
04 54 21.73 -69 13 42.3 
04 54 21.73 -69 47 40.1 
04 54 24.37 -70 55 24.2 
04 54 28.10 -68 29 54.4 
04 54 33.69 -70 19 36.3 
04 54 36.49 -71 15 24.2 
04 54 38.11 -68 04 21.1 
04 54 38.74 -68 36 37.5 
04 54 43.83 -70 50 04.1 
04 54 44.43 -68 23 49.7 
04 54 49.61 -69 14 29.9 
04 54 50.14 -69 14 12.3 
04 54 52.31 -69 14 40.2 
04 54 52.53 -69 10 27.8 
04 54 52.74 -69 14 02.1 
04 54 54.05 -68 32 29.9 
04 54 54.25 -67 13 36.1 
04 54 54.58 -68 51 44.2 
04 54 55.65 -68 56 25.1 
04 55 00.48 -67 14 40.3 
04 55 01.34 -70 10 48.2 
04 55 01.44 -71 02 14.6 
04 55 01.86 -68 45 21.4 
04 55 02.14 -67 59 59.5 
04 55 04.38 -69 46 22.8 
04 55 06.64 -71 04 53.9 
04 55 06.83 -69 04 29.8 
04 55 11.64 -69 19 44.4 
04 55 16.22 -68 12 19.1 
04 55 17.05 -69 20 13.8 
04 55 21.42 -68 39 59.5 
04 55 22.41 -68 49 18.8 
04 55 23.97 -68 32 37.0 
04 55 25.49 -68 32 29.4 
04 55 31.30 -68 53 00.6 
04 55 34.05 -68 56 47.0 
04 55 35.08 -68 41 23.4 
04 55 41.46 -68 06 55.5 
04 55 42.67 -71 13 06.0 
04 55 45.04 -69 09 32.0 
04 55 45.70 -68 55 23.0 
04 55 46.09 -68 51 20.9 
04 55 49.37 -69 20 58.9 
04 55 51.52 -66 40 14.5 
04 55 52.46 -68 49 16.0 
04 55 52.84 -69 17 19.8 
04 55 56.60 -68 24 33.5 
04 55 58.90 -66 37 19.8 
04 56 11.62 -70 56 06.0 
04 56 12.58 -67 24 48.2 
04 56 16.21 -68 40 55.3 
04 56 20.99 -68 47 36.0 
04 56 22.13 -70 22 53.3 
04 56 22.69 -68 57 42.7 
04 56 25.79 -67 53 17.0 
04 56 29.66 -68 53 22.1 
04 56 32.09 -66 54 18.4 
04 56 33.48 -67 17 36.5 
04 56 33.55 -70 09 20.8 
04 56 34.28 -70 06 38.0 
04 56 34.82 -69 57 55.8 
04 56 36.97 -69 27 08.4 
04 56 38.70 -69 18 02.9 
04 56 40.08 -68 40 22.0 
04 56 41.61 -68 48 39.4 
04 56 43.48 -67 39 08.9 
04 56 44.35 -66 52 56.8 
04 56 53.54 -69 37 54.6 
04 56 54.90 -70 25 49.4 
04 57 01.50 -68 15 11.7 
04 57 01.58 -67 29 28.9 
04 57 04.64 -68 34 18.3 
04 57 04.79 -67 07 35.7 
04 57 09.23 -69 37 20.4 
04 57 09.29 -68 53 34.3 
04 57 19.54 -68 49 16.7 
04 57 21.91 -67 51 17.4 
04 57 25.13 -69 34 02.2 
04 57 26.25 -66 43 24.9 
04 57 27.24 -69 21 18.6 
04 57 27.34 -68 36 04.6 
04 57 28.72 -69 13 36.9 
04 57 39.26 -69 39 19.6 
04 57 40.86 -68 33 59.1 
04 57 41.22 -69 24 19.7 
04 57 41.23 -68 48 00.4 
04 57 43.25 -66 48 07.6 
04 57 43.54 -70 03 12.8 
04 57 45.10 -70 36 05.8 
04 57 45.74 -69 03 45.1 
04 57 47.18 -68 23 25.7 
04 57 49.24 -68 43 11.8 
04 57 50.14 -68 59 22.5 
04 57 51.21 -68 18 15.2 
04 57 57.49 -70 32 42.2 
04 58 01.64 -68 14 51.4 
04 58 12.29 -68 14 38.0 
04 58 12.88 -69 12 09.9 
04 58 16.63 -70 37 47.2 
04 58 18.51 -69 22 01.1 
04 58 18.82 -69 07 01.5 
04 58 22.85 -71 02 32.9 
04 58 23.69 -67 53 57.4 
04 58 26.55 -67 55 45.6 
04 58 27.21 -70 34 53.0 
04 58 28.81 -69 10 31.7 
04 58 32.89 -69 02 27.2 
04 58 33.07 -68 46 22.6 
04 58 36.74 -70 55 52.2 
04 58 36.87 -69 31 53.1 
04 58 41.26 -68 51 54.7 
04 58 41.45 -69 31 32.8 
04 58 42.71 -67 57 55.6 
04 58 43.04 -70 53 27.6 
04 58 43.27 -68 43 49.4 
04 58 44.72 -69 28 58.8 
04 58 55.72 -69 15 59.5 
04 58 58.50 -68 19 06.4 
04 59 01.76 -69 02 36.5 
04 59 02.96 -68 22 09.2 
04 59 10.67 -70 10 14.3 
04 59 11.46 -70 22 12.4 
04 59 14.03 -70 15 53.4 
04 59 17.48 -69 14 18.1 
04 59 17.50 -68 33 17.6 
04 59 20.85 -68 08 52.7 
04 59 24.98 -69 25 38.9 
04 59 28.82 -68 51 48.3 
04 59 30.79 -68 08 55.5 
04 59 32.75 -68 00 45.6 
04 59 37.18 -68 08 47.9 
04 59 39.40 -67 25 49.0 
04 59 41.29 -67 44 17.0 
04 59 42.06 -68 07 15.6 
04 59 42.84 -68 16 45.4 
04 59 45.08 -69 29 35.5 
04 59 46.48 -69 11 40.5 
04 59 49.42 -68 05 07.1 
04 59 49.92 -69 20 44.2 
04 59 52.86 -70 16 37.2 
04 59 53.63 -68 24 31.4 
04 59 54.63 -67 45 12.7 
04 59 56.78 -68 01 09.8 
04 59 57.06 -70 55 18.0 
04 59 57.80 -67 18 18.9 
05 00 03.47 -69 00 44.7 
05 00 04.07 -67 58 06.3 
05 00 05.15 -69 31 37.4 
05 00 06.45 -67 43 06.3 
05 00 11.07 -67 21 46.8 
05 00 14.36 -68 54 32.4 
05 00 16.09 -70 27 33.2 
05 00 16.13 -67 49 14.7 
05 00 19.16 -68 52 38.6 
05 00 25.12 -68 46 14.2 
05 00 26.30 -68 46 24.0 
05 00 29.25 -69 15 24.0 
05 00 33.83 -67 36 19.0 
05 00 34.63 -66 59 06.8 
05 00 37.54 -67 45 34.3 
05 00 42.07 -68 41 49.6 
05 00 43.43 -70 20 42.5 
05 00 44.63 -68 57 15.7 
05 00 46.12 -69 04 54.5 
05 00 54.79 -69 34 47.5 
05 00 56.72 -70 38 21.2 
05 00 57.23 -70 08 32.6 
05 00 57.56 -69 36 02.7 
05 00 59.50 -69 25 19.6 
05 00 59.99 -70 39 51.9 
05 01 03.99 -70 51 07.6 
05 01 05.14 -68 27 06.0 
05 01 05.75 -70 49 38.0 
05 01 06.47 -70 38 33.5 
05 01 07.17 -70 21 56.6 
