OGLE-SMC-CEP-0001 63.7025601669932 63.7056890133836
OGLE-SMC-CEP-0005 64.587593549271 64.590345555094
OGLE-SMC-CEP-0006 68.4940454124523 68.4920042153414
OGLE-SMC-CEP-0007 64.7452177600338 64.7430337196688
OGLE-SMC-CEP-0008 66.1494094621015 66.1502078738523
OGLE-SMC-CEP-0009 64.8972560207945 64.9017540242451
OGLE-SMC-CEP-0010 63.1028210209466 63.1048558999024
OGLE-SMC-CEP-0011 62.8095842277426 62.8117640977075
OGLE-SMC-CEP-0013 62.3056143999924 62.3058313596012
OGLE-SMC-CEP-0014 65.4012478257514 65.4030562369322
OGLE-SMC-CEP-0015 62.2414509907284 62.2412303000707
OGLE-SMC-CEP-0016 64.5347937150451 64.5434926341308
OGLE-SMC-CEP-0019 57.8769887086786 57.8825417720457
OGLE-SMC-CEP-0023 71.0691467531609 71.0668175688375
OGLE-SMC-CEP-0024 64.0371675546931 64.038165356135
OGLE-SMC-CEP-0026 56.6918905087492 56.6997642074774
OGLE-SMC-CEP-0028 61.1675933435438 61.1685617226271
OGLE-SMC-CEP-0029 61.9893849479334 61.7608081516681
OGLE-SMC-CEP-0031 63.4368780295165 63.3473719020953
OGLE-SMC-CEP-0032 61.440817582107 61.4426082854314
OGLE-SMC-CEP-0035 70.8306970655435 71.0032344633216
OGLE-SMC-CEP-0037 65.8432842198072 65.5631466887045
OGLE-SMC-CEP-0038 67.7311668748361 67.7406106894001
OGLE-SMC-CEP-0039 60.3853222843061 60.3895629865885
OGLE-SMC-CEP-0040 64.3381438016836 64.0876423254615
OGLE-SMC-CEP-0041 63.049908753479 63.0532152742054
OGLE-SMC-CEP-0042 60.8144418071307 60.8176403459959
OGLE-SMC-CEP-0043 66.9037056881882 67.0650972154281
OGLE-SMC-CEP-0046 61.5155909536367 61.398410240324
OGLE-SMC-CEP-0048 60.7396525990026 60.7793471070052
OGLE-SMC-CEP-0049 68.6813473684147 68.834925989485
OGLE-SMC-CEP-0053 60.8781159829172 60.6558505756846
OGLE-SMC-CEP-0054 65.3001512501634 65.3671667920552
OGLE-SMC-CEP-0060 62.6105344121518 62.6115454953443
OGLE-SMC-CEP-0061 68.3359282315456 68.1957041527077
OGLE-SMC-CEP-0062 66.5759756408366 66.4720212253088
OGLE-SMC-CEP-0067 48.7021983855812 47.8204929455034
OGLE-SMC-CEP-0069 68.0796609370955 68.2361139024126
OGLE-SMC-CEP-0071 70.2707135691836 70.415257153294
OGLE-SMC-CEP-0072 63.8872146040306 63.9506748844549
OGLE-SMC-CEP-0073 59.0813396384223 59.0284973766626
OGLE-SMC-CEP-0074 64.789938805807 64.7729773639682
OGLE-SMC-CEP-0077 68.9026371344747 69.069764634834
OGLE-SMC-CEP-0078 63.0853951937125 63.0723978556945
OGLE-SMC-CEP-0082 68.9731345331934 69.1158914279921
OGLE-SMC-CEP-0083 65.1412729730507 65.0773360058293
OGLE-SMC-CEP-0084 69.6160613396369 69.7476240594409
OGLE-SMC-CEP-0085 68.6539191782901 68.6828576573664
OGLE-SMC-CEP-0087 58.8847329588364 58.7342632117457
OGLE-SMC-CEP-0089 68.5610022738981 68.5898648190761
OGLE-SMC-CEP-0090 56.8923187001091 56.828051385512
OGLE-SMC-CEP-0092 49.5892950111727 49.5904154693491
OGLE-SMC-CEP-0095 61.7070005396435 61.4643389664644
OGLE-SMC-CEP-0096 65.5376608664776 65.4991866887226
OGLE-SMC-CEP-0097 65.7025749096807 65.8613847948255
OGLE-SMC-CEP-0103 58.1116705892655 58.117715200487
OGLE-SMC-CEP-0104 63.6067353780851 63.380192700032
OGLE-SMC-CEP-0105 65.6747906584466 65.7953622621245
OGLE-SMC-CEP-0110 68.296194617121 68.3021743296903
OGLE-SMC-CEP-0113 63.6672318170043 63.7885370158451
OGLE-SMC-CEP-0116 47.910562068756 47.0944666028309
OGLE-SMC-CEP-0118 62.6118938252155 62.6956334439138
OGLE-SMC-CEP-0120 68.5158372551072 68.4351229575673
OGLE-SMC-CEP-0121 66.9865090555332 67.1473883209875
OGLE-SMC-CEP-0122 64.0534729509255 64.028442782884
OGLE-SMC-CEP-0123 54.7926980038885 54.8440012739218
OGLE-SMC-CEP-0126 67.6234237397102 67.6967130359336
OGLE-SMC-CEP-0127 62.2617406459076 62.3618365453178
OGLE-SMC-CEP-0129 62.4379546768996 62.3095519081958
OGLE-SMC-CEP-0131 64.4973869662878 64.3646833971863
OGLE-SMC-CEP-0132 61.3033439818846 61.0974579218873
OGLE-SMC-CEP-0134 61.1835589404637 61.2526589491559
OGLE-SMC-CEP-0135 72.0985301749888 72.1650006637303
OGLE-SMC-CEP-0138 57.8128113200853 57.7899148416427
OGLE-SMC-CEP-0139 62.7970643247773 62.8315346172929
OGLE-SMC-CEP-0141 60.5106407114842 60.4211417264478
OGLE-SMC-CEP-0143 59.3593527306066 59.3047443815451
OGLE-SMC-CEP-0145 64.7887185731978 64.9149120650686
OGLE-SMC-CEP-0146 58.6851223850902 58.4628099386882
OGLE-SMC-CEP-0148 73.363917404591 73.4670137686307
OGLE-SMC-CEP-0155 58.4801134322982 58.4750183411717
OGLE-SMC-CEP-0157 62.9562106443245 62.9757587540243
OGLE-SMC-CEP-0158 64.9729805826398 65.130175202903
OGLE-SMC-CEP-0162 74.8008248608426 74.9311448767254
OGLE-SMC-CEP-0164 70.8349561751047 70.8342324190642
OGLE-SMC-CEP-0168 62.5467020822634 62.6154696570462
OGLE-SMC-CEP-0169 61.6114689923516 61.5990936233052
OGLE-SMC-CEP-0170 66.6523370394776 66.6905159017063
OGLE-SMC-CEP-0174 72.4652725375524 72.3161960441261
OGLE-SMC-CEP-0175 69.9337961769679 69.9489020448443
OGLE-SMC-CEP-0176 59.7860123135683 59.7623788667424
OGLE-SMC-CEP-0181 69.6261996549853 69.7024227802623
OGLE-SMC-CEP-0182 63.8743025731029 63.9430864638267
OGLE-SMC-CEP-0183 71.2736290929801 71.3971104375074
OGLE-SMC-CEP-0185 58.7302484073548 58.7589599531851
OGLE-SMC-CEP-0188 72.3144349911911 72.3322119744943
OGLE-SMC-CEP-0190 65.1158324742279 65.1478729353462
OGLE-SMC-CEP-0193 67.2348342057586 67.3039906611078
OGLE-SMC-CEP-0194 61.6860335952289 61.6272525897384
OGLE-SMC-CEP-0195 65.3141286277886 65.3716680813077
OGLE-SMC-CEP-0196 61.2460578760807 61.1891871343004
OGLE-SMC-CEP-0199 67.4969299263468 67.4803041867468
OGLE-SMC-CEP-0200 71.9578956073902 72.0098644260772
OGLE-SMC-CEP-0203 66.7206490887229 66.7034179133089
OGLE-SMC-CEP-0205 64.5333604807241 64.6344068338228
OGLE-SMC-CEP-0206 69.3227621830347 69.4346661207973
OGLE-SMC-CEP-0209 77.1519089674854 77.3213645762332
OGLE-SMC-CEP-0210 63.5461221554516 63.5513412756725
OGLE-SMC-CEP-0215 64.0936888157485 64.0558152031363
OGLE-SMC-CEP-0217 65.6612623423485 65.6233425237584
OGLE-SMC-CEP-0218 59.2426827770632 59.2481927112055
OGLE-SMC-CEP-0219 69.5241013796922 69.5985414106552
OGLE-SMC-CEP-0220 81.5527859226563 81.7384793808013
OGLE-SMC-CEP-0221 66.2008546962016 66.2046726595862
OGLE-SMC-CEP-0223 74.7429065329585 74.5548834406134
OGLE-SMC-CEP-0224 77.356537366199 77.4769390259808
OGLE-SMC-CEP-0225 62.9415441144657 62.8830230047936
OGLE-SMC-CEP-0227 62.9906397406967 63.0052701149595
OGLE-SMC-CEP-0228 60.3908794128584 60.4488282280245
OGLE-SMC-CEP-0232 71.2643827989812 71.2790011699372
OGLE-SMC-CEP-0233 62.4027518189518 62.553046729331
OGLE-SMC-CEP-0234 66.0635646428697 66.0486234119809
OGLE-SMC-CEP-0235 57.0207038209806 57.0502491317312
OGLE-SMC-CEP-0236 67.5849031468717 67.7567842944169
OGLE-SMC-CEP-0240 65.8858100064112 65.9171638120505
OGLE-SMC-CEP-0247 63.877330991075 64.010572361102
OGLE-SMC-CEP-0249 67.4706325632095 67.2844093408541
OGLE-SMC-CEP-0252 74.3505734341337 74.1473031024584
OGLE-SMC-CEP-0254 56.2231727820264 56.012813457491
OGLE-SMC-CEP-0255 62.8296672528262 62.7815808290235
OGLE-SMC-CEP-0256 65.8940568324386 65.9022517884676
OGLE-SMC-CEP-0257 63.3087422787064 63.4014381705572
OGLE-SMC-CEP-0262 70.9784018189531 70.974766330413
OGLE-SMC-CEP-0263 66.3325489949039 66.4859294145314
OGLE-SMC-CEP-0265 71.8407328723365 71.7345406088303
OGLE-SMC-CEP-0266 69.2378561782474 69.0560462789776
OGLE-SMC-CEP-0268 72.4575200797527 72.6474860558232
OGLE-SMC-CEP-0269 76.1992657243753 76.108951384061
OGLE-SMC-CEP-0270 69.557576990506 69.576163067642
OGLE-SMC-CEP-0271 63.8124530019837 63.9454389742126
OGLE-SMC-CEP-0272 61.5119056874131 61.6051067314788
OGLE-SMC-CEP-0273 73.0572636232901 73.2691529890854
OGLE-SMC-CEP-0274 65.8549838961192 65.7947907985991
OGLE-SMC-CEP-0276 59.7498580753917 59.7264147038406
OGLE-SMC-CEP-0277 69.6731712221277 69.8499353827588
OGLE-SMC-CEP-0279 60.5732836477776 59.8416674648586
OGLE-SMC-CEP-0282 61.5928301846675 61.5644241798417
OGLE-SMC-CEP-0284 68.5173847450361 68.6734216564958
OGLE-SMC-CEP-0289 58.9747215530196 58.5893084580603
OGLE-SMC-CEP-0291 53.6073997549119 53.6012926929387
OGLE-SMC-CEP-0292 64.6867993924194 64.635749357645
OGLE-SMC-CEP-0297 65.2574336813516 65.1640051922403
OGLE-SMC-CEP-0298 62.7154032974584 62.5543252979077
OGLE-SMC-CEP-0299 69.6671958439976 69.7221293651821
OGLE-SMC-CEP-0302 66.9665420406598 67.1285939529789
OGLE-SMC-CEP-0303 59.3487634936914 59.2062888079294
OGLE-SMC-CEP-0304 61.245191055272 61.2086338185076
OGLE-SMC-CEP-0306 61.7328974143085 61.7390783311508
OGLE-SMC-CEP-0311 68.4250923254116 68.3268285992133
OGLE-SMC-CEP-0313 65.2846889791224 65.3745042660368
OGLE-SMC-CEP-0316 25.0180483682028 24.6711004334891
OGLE-SMC-CEP-0322 62.3529184871668 62.3602736528715
OGLE-SMC-CEP-0323 71.6654793569911 71.8363174024543
OGLE-SMC-CEP-0326 86.6489742682932 86.7900253112056
OGLE-SMC-CEP-0327 74.059961367051 74.2431147295822
OGLE-SMC-CEP-0329 69.1250076051874 69.2363539771835
OGLE-SMC-CEP-0332 62.5194657997385 62.5656824094271
OGLE-SMC-CEP-0333 84.5298771066127 84.7649448944656
OGLE-SMC-CEP-0334 60.3178497360035 60.2658186590017
OGLE-SMC-CEP-0336 66.0359738917672 66.1925261808503
OGLE-SMC-CEP-0338 85.0000101482007 84.9662666200306
OGLE-SMC-CEP-0339 57.4166135505943 57.452623205698
OGLE-SMC-CEP-0343 71.2274094039824 71.3284019545531
OGLE-SMC-CEP-0344 64.6419616524299 64.3662694420465
OGLE-SMC-CEP-0346 74.722979370275 74.7320497758223
OGLE-SMC-CEP-0347 78.152083994902 78.3100890880923
OGLE-SMC-CEP-0349 66.1022459364911 66.2475002866463
OGLE-SMC-CEP-0350 56.2092533426969 56.1897120114436
OGLE-SMC-CEP-0352 66.0993018258029 66.1298470978048
OGLE-SMC-CEP-0354 84.5129199444853 84.6493257781875
OGLE-SMC-CEP-0355 67.1780588735956 67.2718840136911
OGLE-SMC-CEP-0356 64.1734530707136 64.2730176970025
OGLE-SMC-CEP-0357 62.8239591719744 62.9669062638425
OGLE-SMC-CEP-0360 69.9914952094959 70.1822725647972
OGLE-SMC-CEP-0361 55.4475826261813 55.4828045700475
OGLE-SMC-CEP-0367 65.8184169571721 65.834454029455
OGLE-SMC-CEP-0370 62.4698516148418 62.5326540626494
OGLE-SMC-CEP-0371 70.2593100269677 70.371120806739
