OGLE-LMC-CEP-0400 04 55 45.70 -68 55 23.0
OGLE-LMC-CEP-0401 04 55 46.09 -68 51 20.9
OGLE-LMC-CEP-0404 04 55 49.37 -69 20 58.9
OGLE-LMC-CEP-0406 04 55 51.52 -66 40 14.5
OGLE-LMC-CEP-0407 04 55 52.46 -68 49 16.0
OGLE-LMC-CEP-0408 04 55 52.84 -69 17 19.8
OGLE-LMC-CEP-0411 04 55 56.60 -68 24 33.5
OGLE-LMC-CEP-0414 04 55 58.90 -66 37 19.8
OGLE-LMC-CEP-0422 04 56 11.62 -70 56 06.0
OGLE-LMC-CEP-0423 04 56 12.58 -67 24 48.2
OGLE-LMC-CEP-0425 04 56 16.21 -68 40 55.3
OGLE-LMC-CEP-0428 04 56 20.99 -68 47 36.0
OGLE-LMC-CEP-0429 04 56 22.13 -70 22 53.3
OGLE-LMC-CEP-0430 04 56 22.69 -68 57 42.7
OGLE-LMC-CEP-0433 04 56 25.79 -67 53 17.0
OGLE-LMC-CEP-0436 04 56 29.66 -68 53 22.1
OGLE-LMC-CEP-0437 04 56 32.09 -66 54 18.4
OGLE-LMC-CEP-0438 04 56 33.48 -67 17 36.5
OGLE-LMC-CEP-0439 04 56 33.55 -70 09 20.8
OGLE-LMC-CEP-0440 04 56 34.28 -70 06 38.0
OGLE-LMC-CEP-0441 04 56 34.82 -69 57 55.8
OGLE-LMC-CEP-0442 04 56 36.97 -69 27 08.4
OGLE-LMC-CEP-0443 04 56 38.70 -69 18 02.9
OGLE-LMC-CEP-0445 04 56 40.08 -68 40 22.0
OGLE-LMC-CEP-0447 04 56 41.61 -68 48 39.4
OGLE-LMC-CEP-0450 04 56 43.48 -67 39 08.9
OGLE-LMC-CEP-0451 04 56 44.35 -66 52 56.8
OGLE-LMC-CEP-0457 04 56 53.54 -69 37 54.6
OGLE-LMC-CEP-0458 04 56 54.90 -70 25 49.4
OGLE-LMC-CEP-0459 04 57 01.50 -68 15 11.7
OGLE-LMC-CEP-0460 04 57 01.58 -67 29 28.9
OGLE-LMC-CEP-0462 04 57 04.64 -68 34 18.3
OGLE-LMC-CEP-0463 04 57 04.79 -67 07 35.7
OGLE-LMC-CEP-0465 04 57 09.23 -69 37 20.4
OGLE-LMC-CEP-0466 04 57 09.29 -68 53 34.3
OGLE-LMC-CEP-0473 04 57 19.54 -68 49 16.7
OGLE-LMC-CEP-0475 04 57 21.91 -67 51 17.4
OGLE-LMC-CEP-0478 04 57 25.13 -69 34 02.2
OGLE-LMC-CEP-0479 04 57 26.25 -66 43 24.9
OGLE-LMC-CEP-0480 04 57 27.24 -69 21 18.6
OGLE-LMC-CEP-0481 04 57 27.34 -68 36 04.6
OGLE-LMC-CEP-0482 04 57 28.72 -69 13 36.9
OGLE-LMC-CEP-0484 04 57 39.26 -69 39 19.6
OGLE-LMC-CEP-0486 04 57 40.86 -68 33 59.1
OGLE-LMC-CEP-0487 04 57 41.22 -69 24 19.7
OGLE-LMC-CEP-0488 04 57 41.23 -68 48 00.4
OGLE-LMC-CEP-0490 04 57 43.25 -66 48 07.6
OGLE-LMC-CEP-0491 04 57 43.54 -70 03 12.8
OGLE-LMC-CEP-0492 04 57 45.10 -70 36 05.8
OGLE-LMC-CEP-0494 04 57 45.74 -69 03 45.1
OGLE-LMC-CEP-0496 04 57 47.18 -68 23 25.7
OGLE-LMC-CEP-0498 04 57 49.24 -68 43 11.8
OGLE-LMC-CEP-0499 04 57 50.14 -68 59 22.5
OGLE-LMC-CEP-0502 04 57 51.21 -68 18 15.2
OGLE-LMC-CEP-0505 04 57 57.49 -70 32 42.2
OGLE-LMC-CEP-0508 04 58 01.64 -68 14 51.4
OGLE-LMC-CEP-0513 04 58 12.29 -68 14 38.0
OGLE-LMC-CEP-0514 04 58 12.88 -69 12 09.9
OGLE-LMC-CEP-0517 04 58 16.63 -70 37 47.2
OGLE-LMC-CEP-0518 04 58 18.51 -69 22 01.1
OGLE-LMC-CEP-0519 04 58 18.82 -69 07 01.5
OGLE-LMC-CEP-0520 04 58 22.85 -71 02 32.9
OGLE-LMC-CEP-0521 04 58 23.69 -67 53 57.4
OGLE-LMC-CEP-0522 04 58 26.55 -67 55 45.6
OGLE-LMC-CEP-0524 04 58 27.21 -70 34 53.0
OGLE-LMC-CEP-0526 04 58 28.81 -69 10 31.7
OGLE-LMC-CEP-0529 04 58 32.89 -69 02 27.2
OGLE-LMC-CEP-0530 04 58 33.07 -68 46 22.6
OGLE-LMC-CEP-0536 04 58 36.74 -70 55 52.2
OGLE-LMC-CEP-0537 04 58 36.87 -69 31 53.1
OGLE-LMC-CEP-0539 04 58 41.26 -68 51 54.7
OGLE-LMC-CEP-0540 04 58 41.45 -69 31 32.8
OGLE-LMC-CEP-0541 04 58 42.71 -67 57 55.6
OGLE-LMC-CEP-0542 04 58 43.04 -70 53 27.6
OGLE-LMC-CEP-0543 04 58 43.27 -68 43 49.4
OGLE-LMC-CEP-0544 04 58 44.72 -69 28 58.8
OGLE-LMC-CEP-0553 04 58 55.72 -69 15 59.5
OGLE-LMC-CEP-0554 04 58 58.50 -68 19 06.4
OGLE-LMC-CEP-0556 04 59 01.76 -69 02 36.5
OGLE-LMC-CEP-0557 04 59 02.96 -68 22 09.2
OGLE-LMC-CEP-0564 04 59 10.67 -70 10 14.3
OGLE-LMC-CEP-0565 04 59 11.46 -70 22 12.4
OGLE-LMC-CEP-0568 04 59 14.03 -70 15 53.4
OGLE-LMC-CEP-0571 04 59 17.48 -69 14 18.1
OGLE-LMC-CEP-0572 04 59 17.50 -68 33 17.6
OGLE-LMC-CEP-0575 04 59 20.85 -68 08 52.7
OGLE-LMC-CEP-0576 04 59 24.98 -69 25 38.9
OGLE-LMC-CEP-0580 04 59 28.82 -68 51 48.3
OGLE-LMC-CEP-0582 04 59 30.79 -68 08 55.5
OGLE-LMC-CEP-0584 04 59 32.75 -68 00 45.6
OGLE-LMC-CEP-0588 04 59 37.18 -68 08 47.9
OGLE-LMC-CEP-0589 04 59 39.40 -67 25 49.0
OGLE-LMC-CEP-0591 04 59 41.29 -67 44 17.0
OGLE-LMC-CEP-0592 04 59 42.06 -68 07 15.6
OGLE-LMC-CEP-0593 04 59 42.84 -68 16 45.4
OGLE-LMC-CEP-0594 04 59 45.08 -69 29 35.5
OGLE-LMC-CEP-0595 04 59 46.48 -69 11 40.5
OGLE-LMC-CEP-0596 04 59 49.42 -68 05 07.1
OGLE-LMC-CEP-0597 04 59 49.92 -69 20 44.2
OGLE-LMC-CEP-0599 04 59 52.86 -70 16 37.2
OGLE-LMC-CEP-0600 04 59 53.63 -68 24 31.4
OGLE-LMC-CEP-0601 04 59 54.63 -67 45 12.7
OGLE-LMC-CEP-0605 04 59 56.78 -68 01 09.8
OGLE-LMC-CEP-0606 04 59 57.06 -70 55 18.0
OGLE-LMC-CEP-0607 04 59 57.80 -67 18 18.9
OGLE-LMC-CEP-0610 05 00 03.47 -69 00 44.7
OGLE-LMC-CEP-0611 05 00 04.07 -67 58 06.3
OGLE-LMC-CEP-0613 05 00 05.15 -69 31 37.4
OGLE-LMC-CEP-0615 05 00 06.45 -67 43 06.3
OGLE-LMC-CEP-0621 05 00 11.07 -67 21 46.8
OGLE-LMC-CEP-0625 05 00 14.36 -68 54 32.4
OGLE-LMC-CEP-0626 05 00 16.09 -70 27 33.2
OGLE-LMC-CEP-0627 05 00 16.13 -67 49 14.7
OGLE-LMC-CEP-0628 05 00 19.16 -68 52 38.6
OGLE-LMC-CEP-0631 05 00 25.12 -68 46 14.2
OGLE-LMC-CEP-0632 05 00 26.30 -68 46 24.0
OGLE-LMC-CEP-0633 05 00 29.25 -69 15 24.0
OGLE-LMC-CEP-0637 05 00 33.83 -67 36 19.0
OGLE-LMC-CEP-0638 05 00 34.63 -66 59 06.8
OGLE-LMC-CEP-0639 05 00 37.54 -67 45 34.3
OGLE-LMC-CEP-0644 05 00 42.07 -68 41 49.6
OGLE-LMC-CEP-0645 05 00 43.43 -70 20 42.5
OGLE-LMC-CEP-0646 05 00 44.63 -68 57 15.7
OGLE-LMC-CEP-0647 05 00 46.12 -69 04 54.5
OGLE-LMC-CEP-0652 05 00 54.79 -69 34 47.5
OGLE-LMC-CEP-0657 05 00 56.72 -70 38 21.2
OGLE-LMC-CEP-0658 05 00 57.23 -70 08 32.6
OGLE-LMC-CEP-0660 05 00 57.56 -69 36 02.7
OGLE-LMC-CEP-0662 05 00 59.50 -69 25 19.6
OGLE-LMC-CEP-0663 05 00 59.99 -70 39 51.9
OGLE-LMC-CEP-0669 05 01 03.99 -70 51 07.6
OGLE-LMC-CEP-0671 05 01 05.14 -68 27 06.0
OGLE-LMC-CEP-0672 05 01 05.75 -70 49 38.0
OGLE-LMC-CEP-0673 05 01 06.47 -70 38 33.5
OGLE-LMC-CEP-0674 05 01 07.17 -70 21 56.6
OGLE-LMC-CEP-0681 05 01 19.95 -69 17 22.7
OGLE-LMC-CEP-0682 05 01 20.25 -67 28 01.3
OGLE-LMC-CEP-0685 05 01 26.60 -67 36 01.9
OGLE-LMC-CEP-0686 05 01 31.14 -67 47 18.1
OGLE-LMC-CEP-0687 05 01 31.73 -69 23 18.6
OGLE-LMC-CEP-0688 05 01 31.81 -70 40 59.6
OGLE-LMC-CEP-0690 05 01 32.40 -67 06 40.3
OGLE-LMC-CEP-0693 05 01 36.47 -68 59 48.7
OGLE-LMC-CEP-0697 05 01 41.53 -68 43 56.6
OGLE-LMC-CEP-0700 05 01 43.96 -70 42 32.0
OGLE-LMC-CEP-0701 05 01 44.53 -68 05 52.9
OGLE-LMC-CEP-0702 05 01 46.94 -68 41 40.1
OGLE-LMC-CEP-0707 05 01 50.79 -70 42 29.7
OGLE-LMC-CEP-0709 05 01 53.07 -69 13 52.3
OGLE-LMC-CEP-0711 05 01 54.38 -68 01 57.2
OGLE-LMC-CEP-0713 05 01 58.35 -70 29 14.6
OGLE-LMC-CEP-0715 05 01 59.32 -69 05 19.2
OGLE-LMC-CEP-0717 05 02 02.80 -68 43 35.6
OGLE-LMC-CEP-0718 05 02 02.83 -68 15 06.6
OGLE-LMC-CEP-0720 05 02 05.31 -67 31 35.5
OGLE-LMC-CEP-0721 05 02 05.88 -69 02 55.3
OGLE-LMC-CEP-0722 05 02 07.19 -66 52 30.2
OGLE-LMC-CEP-0723 05 02 07.93 -68 29 07.7
OGLE-LMC-CEP-0728 05 02 11.34 -70 20 04.8
OGLE-LMC-CEP-0729 05 02 12.49 -68 46 59.3
OGLE-LMC-CEP-0730 05 02 12.79 -70 30 35.3
OGLE-LMC-CEP-0731 05 02 15.66 -67 25 15.8
OGLE-LMC-CEP-0736 05 02 18.64 -67 31 16.0
OGLE-LMC-CEP-0738 05 02 19.34 -68 06 48.1
OGLE-LMC-CEP-0739 05 02 19.82 -67 57 29.7
OGLE-LMC-CEP-0744 05 02 22.27 -68 52 21.9
OGLE-LMC-CEP-0745 05 02 23.27 -70 25 23.3
OGLE-LMC-CEP-0750 05 02 26.81 -67 09 18.5
OGLE-LMC-CEP-0752 05 02 27.94 -69 12 41.2
OGLE-LMC-CEP-0753 05 02 28.40 -70 31 17.9
OGLE-LMC-CEP-0754 05 02 29.67 -68 00 40.9
OGLE-LMC-CEP-0755 05 02 29.82 -68 19 31.9
OGLE-LMC-CEP-0757 05 02 31.04 -69 23 49.4
OGLE-LMC-CEP-0759 05 02 33.70 -69 18 49.8
OGLE-LMC-CEP-0761 05 02 36.51 -68 44 41.5
OGLE-LMC-CEP-0762 05 02 37.14 -66 44 59.4
OGLE-LMC-CEP-0765 05 02 46.49 -67 24 07.5
OGLE-LMC-CEP-0767 05 02 48.25 -67 14 23.9
OGLE-LMC-CEP-0768 05 02 50.26 -68 14 12.0
OGLE-LMC-CEP-0772 05 02 52.74 -68 50 35.1
OGLE-LMC-CEP-0773 05 02 53.84 -68 06 25.3
OGLE-LMC-CEP-0776 05 02 57.24 -68 41 43.2
OGLE-LMC-CEP-0777 05 02 59.75 -67 11 05.7
OGLE-LMC-CEP-0778 05 02 59.77 -69 17 12.3
OGLE-LMC-CEP-0779 05 03 00.69 -69 26 39.2
OGLE-LMC-CEP-0780 05 03 03.41 -66 43 39.5
OGLE-LMC-CEP-0783 05 03 06.22 -68 21 37.4
OGLE-LMC-CEP-0788 05 03 09.94 -67 34 42.3
OGLE-LMC-CEP-0790 05 03 11.33 -67 06 14.4
OGLE-LMC-CEP-0791 05 03 13.34 -68 16 47.0
OGLE-LMC-CEP-0793 05 03 14.96 -67 42 37.3
OGLE-LMC-CEP-0794 05 03 16.16 -70 28 58.9
OGLE-LMC-CEP-0796 05 03 22.18 -67 28 21.3
OGLE-LMC-CEP-0802 05 03 26.65 -67 52 42.9
OGLE-LMC-CEP-0804 05 03 29.48 -67 53 08.5
