00 45 38.34 -73 02 32.6
00 45 38.53 -73 14 53.3
00 45 38.87 -72 55 50.2
00 45 39.77 -72 52 53.7
00 45 40.25 -73 34 16.6
00 45 41.49 -73 12 55.0
00 45 42.33 -73 18 15.4
00 45 42.65 -72 52 40.5
00 45 43.75 -73 23 55.5
00 45 45.76 -73 32 15.1
00 45 47.59 -72 53 19.7
00 45 48.81 -74 19 09.7
00 45 51.03 -73 06 56.8
00 45 52.43 -73 54 34.6
00 45 52.77 -72 59 36.7
00 45 52.82 -72 53 34.7
00 45 53.67 -73 09 15.7
00 45 55.55 -73 30 23.4
00 45 55.98 -73 09 45.2
00 45 56.31 -73 10 01.1
00 45 56.65 -73 10 45.5
00 45 57.69 -72 55 17.4
00 45 57.88 -73 46 46.7
00 45 58.88 -73 23 08.3
00 45 59.01 -73 21 41.7
00 45 59.06 -73 10 18.5
00 45 59.67 -72 51 20.4
00 46 00.17 -72 55 33.7
00 46 02.27 -73 06 55.3
00 46 03.09 -73 40 50.6
00 46 03.67 -73 05 25.6
00 46 03.71 -73 03 56.9
00 46 03.99 -72 47 27.3
00 46 04.18 -73 08 48.8
00 46 04.20 -73 27 13.9
00 46 04.93 -73 19 14.4
00 46 06.74 -72 40 55.7
00 46 07.59 -73 35 22.2
00 46 07.62 -73 27 37.0
00 46 08.98 -73 24 42.6
00 46 09.10 -72 29 06.4
00 46 11.14 -74 27 37.0
00 46 11.84 -73 07 48.3
00 46 12.19 -72 44 09.6
00 46 12.34 -73 23 42.1
00 46 15.61 -73 14 25.2
00 46 16.90 -73 42 51.9
00 46 17.02 -73 19 30.9
00 46 17.30 -73 07 33.8
00 46 18.57 -73 42 22.4
00 46 18.72 -73 07 16.2
00 46 18.74 -72 57 43.8
00 46 19.21 -72 57 16.1
00 46 19.88 -73 17 00.2
00 46 21.20 -73 31 03.2
00 46 22.72 -72 56 09.0
00 46 23.97 -73 29 16.0
00 46 25.06 -73 39 49.8
00 46 27.65 -72 53 57.4
00 46 28.72 -73 23 07.0
00 46 29.89 -73 02 04.8
00 46 29.95 -73 22 57.8
00 46 30.43 -73 19 22.9
00 46 30.81 -72 49 43.8
00 46 31.12 -73 07 09.8
00 46 31.45 -73 18 59.3
00 46 31.95 -72 55 33.6
00 46 32.18 -73 12 34.0
00 46 34.54 -73 02 02.3
00 46 34.79 -73 14 21.6
00 46 34.95 -73 06 44.0
00 46 35.11 -73 10 27.4
00 46 37.41 -73 12 14.9
00 46 37.99 -74 23 46.7
00 46 39.33 -73 03 45.8
00 46 39.49 -73 40 04.6
00 46 40.79 -72 45 34.6
00 46 40.86 -73 24 35.1
00 46 44.05 -72 46 42.7
00 46 44.20 -72 17 17.5
00 46 44.72 -72 57 35.7
00 46 46.39 -72 20 34.5
00 46 47.80 -73 17 18.0
00 46 47.86 -73 55 12.7
00 46 50.32 -72 55 33.2
00 46 50.42 -72 32 36.0
00 46 50.84 -73 35 17.2
00 46 51.51 -73 10 16.9
00 46 52.14 -73 20 35.9
00 46 53.90 -72 56 01.1
00 46 54.24 -73 15 23.5
00 46 55.45 -72 44 43.3
00 46 57.80 -73 17 11.3
00 46 58.82 -73 14 44.5
00 46 59.71 -73 29 20.3
00 47 00.15 -72 31 52.6
00 47 00.81 -73 09 02.4
00 47 02.63 -73 18 58.9
00 47 02.98 -72 56 03.0
00 47 03.36 -73 02 04.1
00 47 03.42 -72 40 21.7
00 47 04.05 -73 12 43.6
00 47 05.53 -73 15 17.8
00 47 06.22 -73 35 02.5
00 47 06.28 -73 20 17.0
00 47 07.73 -72 42 10.8
00 47 08.92 -72 48 34.8
00 47 09.28 -73 06 47.2
00 47 09.29 -73 17 16.4
00 47 09.88 -73 10 09.9
00 47 11.98 -73 28 54.3
00 47 14.77 -72 36 33.4
00 47 15.38 -73 12 50.5
00 47 17.77 -73 09 04.1
00 47 17.86 -72 51 19.0
00 47 18.76 -73 17 16.4
00 47 19.14 -73 19 15.6
00 47 19.78 -73 26 33.2
00 47 19.82 -73 19 15.8
00 47 20.23 -73 26 17.9
00 47 20.75 -73 37 35.3
00 47 20.81 -73 35 08.2
00 47 21.65 -72 58 13.1
00 47 21.71 -73 06 11.6
00 47 24.63 -72 40 50.6
00 47 24.64 -73 20 14.9
00 47 25.32 -73 32 38.1
00 47 29.30 -73 30 27.6
00 47 31.35 -72 45 51.7
00 47 32.39 -73 13 35.2
00 47 32.81 -72 55 08.6
00 47 34.02 -72 34 26.5
00 47 34.12 -72 51 55.9
00 47 35.91 -72 43 07.0
00 47 36.41 -73 32 53.1
00 47 36.92 -72 25 36.5
00 47 38.77 -73 12 50.3
00 47 38.87 -73 53 18.0
00 47 39.59 -73 29 13.9
00 47 39.60 -73 22 32.9
00 47 40.63 -73 12 57.7
00 47 41.19 -73 20 47.3
00 47 41.37 -73 37 29.5
00 47 41.44 -73 02 04.0
00 47 42.10 -72 34 32.4
00 47 42.86 -73 00 46.2
00 47 44.64 -73 17 45.7
00 47 45.43 -73 32 42.1
00 47 46.81 -73 01 06.0
00 47 46.83 -73 03 26.9
00 47 47.98 -72 45 35.0
00 47 48.00 -73 12 49.5
00 47 48.16 -73 05 58.5
00 47 48.21 -73 25 13.8
00 47 48.73 -74 03 56.0
00 47 50.59 -72 40 00.3
00 47 51.91 -72 41 14.9
00 47 52.40 -72 53 15.3
00 47 52.43 -73 03 50.7
00 47 53.43 -72 50 19.3
00 47 53.65 -72 39 30.8
00 47 55.68 -72 56 28.8
00 47 55.76 -74 06 29.9
00 47 56.32 -73 24 45.5
00 47 56.60 -73 29 21.7
00 47 58.03 -73 23 10.9
00 47 59.03 -71 42 05.7
00 47 59.67 -73 01 11.2
00 47 59.74 -72 55 12.8
00 47 59.92 -73 00 18.6
00 48 00.51 -73 29 04.6
00 48 00.94 -73 10 13.7
00 48 01.03 -73 29 10.9
00 48 01.10 -72 59 45.5
00 48 02.52 -72 51 26.9
00 48 02.52 -73 04 14.0
00 48 02.99 -72 19 40.3
00 48 03.84 -72 56 22.7
00 48 04.94 -73 32 55.1
00 48 05.14 -72 37 17.5
00 48 06.14 -73 15 19.1
00 48 06.17 -72 49 40.8
00 48 06.48 -73 03 34.1
00 48 07.14 -74 02 00.8
00 48 07.37 -73 04 53.8
00 48 07.46 -72 47 20.1
00 48 07.68 -72 25 59.0
00 48 08.06 -73 14 19.4
00 48 08.16 -72 51 08.0
00 48 08.24 -73 17 46.7
00 48 08.63 -72 40 25.2
00 48 09.88 -73 56 29.0
00 48 12.11 -72 47 33.7
00 48 12.62 -73 00 53.7
00 48 12.63 -73 13 19.7
00 48 13.51 -73 11 38.2
00 48 14.10 -73 05 02.5
00 48 14.20 -73 34 52.7
00 48 14.51 -72 47 39.8
00 48 14.53 -73 19 33.6
00 48 14.90 -73 04 18.6
00 48 15.09 -73 28 00.4
00 48 15.35 -72 38 05.5
00 48 16.28 -72 56 37.7
00 48 16.82 -73 29 56.9
00 48 17.11 -72 59 21.1
00 48 17.61 -72 49 39.4
00 48 19.46 -73 09 34.4
00 48 20.35 -73 20 22.6
00 48 20.58 -73 30 43.9
00 48 22.61 -73 23 51.5
00 48 23.05 -73 30 58.3
00 48 23.35 -73 07 14.4
00 48 23.84 -73 28 58.8
00 48 24.23 -73 43 55.9
00 48 25.17 -73 56 08.2
00 48 25.23 -73 17 44.6
00 48 25.85 -72 56 23.1
00 48 26.38 -73 02 12.5
00 48 27.97 -73 08 50.9
00 48 27.98 -73 35 51.9
00 48 31.21 -72 42 07.0
00 48 31.55 -72 33 26.1
00 48 32.79 -72 26 22.7
00 48 32.98 -73 29 46.2
00 48 33.01 -72 25 09.6
00 48 33.65 -72 56 26.4
00 48 33.66 -72 43 29.3
00 48 35.86 -74 27 19.3
00 48 35.88 -72 38 09.2
00 48 36.39 -72 22 24.5
00 48 37.34 -73 02 20.5
00 48 39.30 -72 57 20.9
00 48 39.46 -72 50 02.8
00 48 40.64 -73 29 59.7
00 48 42.19 -73 15 47.7
00 48 43.35 -72 58 13.0
00 48 45.19 -73 09 42.6
00 48 45.51 -72 50 32.9
00 48 46.30 -72 10 10.9
00 48 47.30 -73 43 31.9
00 48 47.46 -73 13 19.2
00 48 47.88 -73 33 22.7
00 48 47.88 -73 16 37.1
00 48 47.90 -72 52 59.7
00 48 48.30 -72 46 56.9
00 48 48.86 -73 10 41.7
00 48 50.36 -73 14 43.6
00 48 51.00 -73 34 14.2
00 48 51.08 -73 10 55.9
00 48 51.96 -72 37 55.0
00 48 52.32 -73 24 35.1
00 48 52.46 -74 05 51.9
00 48 53.85 -73 37 58.2
00 48 54.08 -72 58 35.8
00 48 55.45 -72 49 37.1
00 48 57.50 -73 40 08.5
00 48 57.57 -73 19 01.8
00 48 58.10 -73 06 08.1
00 48 58.20 -73 36 36.9
00 49 01.19 -73 19 38.4
00 49 01.29 -73 28 17.1
00 49 02.93 -73 15 51.0
00 49 03.23 -73 05 43.1
00 49 03.34 -72 32 06.6
00 49 03.39 -73 17 25.9
00 49 04.21 -73 02 23.8
00 49 05.37 -72 51 16.1
00 49 06.48 -73 36 52.1
00 49 07.98 -72 59 52.2
00 49 10.97 -72 24 36.0
00 49 11.77 -72 57 35.5
00 49 11.81 -73 20 35.3
00 49 12.17 -72 55 59.7
00 49 12.33 -73 30 08.2
00 49 12.75 -73 30 47.9
00 49 12.85 -72 57 09.7
00 49 13.48 -73 21 03.5
00 49 13.85 -73 18 48.8
00 49 15.50 -73 23 08.1
00 49 15.91 -72 52 46.6
00 49 16.25 -73 05 27.1
00 49 16.83 -73 29 21.3
00 49 16.91 -73 33 58.8
00 49 17.77 -72 01 47.5
00 49 18.19 -72 28 03.3
00 49 18.59 -72 33 24.9
00 49 19.05 -72 16 06.1
00 49 19.70 -73 52 44.9
00 49 19.75 -72 51 50.1
00 49 20.04 -72 57 29.2
00 49 21.22 -73 07 34.3
00 49 21.29 -73 47 55.0
00 49 21.83 -72 59 46.2
00 49 22.08 -73 45 05.2
00 49 22.85 -73 42 10.1
00 49 24.61 -73 22 12.6
00 49 24.94 -73 32 44.0
00 49 25.70 -72 47 17.7
00 49 25.81 -73 14 08.1
00 49 26.28 -72 56 47.9
00 49 27.15 -72 41 23.2
00 49 27.25 -73 17 17.6
00 49 27.40 -73 18 02.2
00 49 28.64 -73 39 04.8
00 49 28.77 -72 47 04.9
00 49 29.97 -73 09 17.7
00 49 30.65 -73 23 11.8
00 49 31.73 -72 56 54.3
00 49 31.73 -73 07 56.9
00 49 31.97 -73 37 00.0
00 49 32.23 -73 45 28.3
00 49 33.44 -73 41 02.4
00 49 34.33 -72 47 18.2
00 49 34.81 -72 33 56.8
00 49 35.24 -72 43 19.7
00 49 35.29 -72 40 47.0
00 49 36.22 -73 24 00.5
00 49 37.37 -72 56 30.7
00 49 38.31 -72 55 04.4
00 49 39.48 -73 27 31.3
00 49 39.52 -72 18 12.0
00 49 40.06 -73 06 07.6
00 49 40.41 -73 11 53.6
00 49 41.21 -73 18 36.0
00 49 41.40 -72 35 28.2
00 49 41.84 -72 38 03.8
00 49 42.06 -72 55 47.6
00 49 42.12 -72 42 50.2
00 49 42.37 -72 59 46.4
00 49 42.75 -73 05 29.7
00 49 44.02 -72 32 42.8
00 49 44.27 -73 13 06.9
00 49 44.27 -73 03 27.6
00 49 45.38 -72 59 07.8
00 49 45.80 -72 26 49.4
00 49 46.45 -73 01 49.6
00 49 47.17 -73 27 24.1
00 49 47.21 -73 01 49.2
00 49 47.26 -72 30 24.2
00 49 47.63 -74 27 13.0
00 49 47.96 -73 23 46.9
00 49 48.00 -73 33 55.8
00 49 48.97 -72 51 17.9
00 49 51.12 -73 02 02.4
00 49 51.56 -72 51 42.7
00 49 51.60 -72 59 47.7
00 49 51.88 -73 29 51.0
00 49 52.96 -73 09 09.2
00 49 53.31 -73 21 57.8
00 49 55.07 -72 59 15.2
00 49 55.28 -73 09 16.2
00 49 55.72 -73 37 35.0
00 49 55.77 -73 31 13.4
00 49 57.23 -73 09 51.0
00 49 57.24 -73 09 41.3
00 49 59.11 -72 50 02.2
00 49 59.25 -73 02 48.7
00 50 00.07 -72 37 42.4
00 50 00.24 -73 09 53.0
00 50 00.46 -72 41 58.4
00 50 00.52 -73 34 24.6
00 50 01.11 -73 14 42.6
00 50 01.58 -72 44 29.3
00 50 02.73 -72 52 02.7
00 50 03.78 -73 25 23.6
00 50 03.98 -73 24 55.7
00 50 04.39 -72 53 17.3
00 50 04.72 -72 43 05.6
00 50 05.08 -72 57 38.4
00 50 05.82 -73 29 07.6
00 50 07.50 -73 40 38.5
00 50 07.55 -72 38 13.6
00 50 07.58 -72 58 04.2
00 50 08.31 -73 39 19.9
00 50 09.39 -72 56 37.1
00 50 09.45 -72 51 36.7
00 50 09.54 -73 11 53.3
00 50 09.60 -73 20 48.1
00 50 11.90 -72 26 28.8
00 50 11.99 -73 37 51.0
00 50 12.22 -73 41 46.3
00 50 13.71 -72 59 21.2
00 50 14.09 -73 32 39.1
00 50 15.27 -72 34 26.6
00 50 15.67 -72 49 50.3
00 50 16.83 -72 36 17.7
00 50 17.21 -73 15 25.7
00 50 17.60 -72 49 08.0
00 50 18.28 -72 56 15.1
00 50 21.44 -73 05 54.1
00 50 21.61 -72 59 01.5
00 50 22.17 -73 19 35.2
00 50 22.88 -72 34 06.3
00 50 23.10 -73 02 34.3
00 50 24.27 -74 03 29.7
00 50 24.88 -73 07 31.1
00 50 25.11 -72 43 20.7
00 50 25.58 -72 49 12.2
00 50 25.74 -72 27 42.9
00 50 25.79 -73 07 18.2
00 50 26.86 -73 25 00.1
00 50 27.60 -73 05 54.3
00 50 27.99 -72 17 45.4
00 50 29.44 -72 31 47.5
00 50 29.52 -72 42 32.1
00 50 30.18 -73 33 20.2
00 50 31.09 -73 26 49.4
00 50 31.41 -72 26 38.5
