     1.230      1.408     -1.247
     1.172      1.473      1.390
     1.074      0.603      3.411
     1.108      0.118      0.466
     1.171      0.771     -0.719
     1.042      0.231      3.510
     1.180      1.548      0.540
     1.061     -0.260      1.229
     1.000     -0.374      3.634
     1.171      1.900      1.614
     1.150      0.553     -1.098
     1.135      1.197      1.039
     1.158      1.605      0.955
     1.136      0.620     -0.727
     1.130      1.093      0.650
     0.960     -1.246      2.338
     1.168      1.339     -0.903
     1.163      0.998     -1.875
     1.110      0.950      0.295
     1.137      0.831     -1.302
     1.139      0.879     -1.328
     1.111      1.543      1.654
     1.146      0.515     -2.697
     1.115      1.554      0.866
     1.112      1.701      1.076
     0.967     -1.387     -0.263
     1.028     -0.318     -0.448
     1.083      1.333      1.205
     1.017      0.087      1.101
     1.048      0.574      0.805
     1.140      1.978     -0.070
     0.997     -0.735     -0.279
     1.134      1.568     -0.994
     1.018      0.125      0.798
     1.102      0.311     -2.989
     0.937     -1.263      0.844
     0.861      0.448      9.007
     0.804     -0.065     10.310
     0.941     -1.313      0.144
     1.066      1.197      0.488
     0.942     -1.099      0.447
     1.071     -0.109     -3.541
     0.934     -1.414     -0.277
     0.974      0.350      2.238
     0.916     -1.459      0.032
     1.040      1.209      0.701
     0.961     -1.065     -1.217
     1.096     -0.135     -5.643
     1.027      1.339      1.559
     0.976     -0.212     -0.225
     1.026      0.602     -0.625
     0.956     -0.523     -0.127
     0.825     -0.197      7.307
     1.035      0.102     -2.648
     0.908     -0.233      2.603
     1.026      1.384      0.424
     1.073      0.382     -4.793
     0.877      1.041      6.275
     0.883     -1.375     -0.474
     0.881     -0.994      0.362
     0.926     -0.229     -0.161
     1.043      0.777     -3.906
     0.933      0.193      0.156
     0.952      0.238     -0.869
     0.662     -0.596     12.590
     0.960      0.524     -0.975
     0.875     -1.427     -1.602
     0.891     -0.323      0.131
     1.023      0.530     -5.104
     0.892     -0.306     -0.351
     0.868      0.120      1.618
     0.878     -0.004      0.575
     0.902      0.633      0.760
     1.025      1.665     -3.847
     0.878     -0.144     -0.400
     0.904      0.757      0.395
     1.010      0.872     -5.531
     0.842      0.457      2.862
     0.927      1.867      1.472
     0.843     -1.326     -2.040
     0.900      0.327     -1.096
     0.868      0.258      0.225
     0.933      1.733      0.274
     0.862     -1.349     -3.717
     1.011      2.193     -3.178
     0.988      2.168     -2.908
     0.954      2.138     -1.090
     0.877      0.889     -0.024
     0.792     -0.812      0.018
     0.901      1.983      0.090
     0.833      0.030     -0.951
     0.977     -1.955    -14.952
     0.795      0.478      2.511
     0.861      1.509      0.968
     0.832      0.771      0.128
     0.814      0.317     -0.381
     1.443      1.146    -37.747
     0.854      1.944      1.260
     0.841      1.154     -0.189
     0.800     -0.275     -1.377
     0.793     -1.621     -4.846
     0.712     -1.358      0.320
     0.799      0.771      0.121
     0.696     -1.536      0.669
     0.854      1.918     -0.725
     0.798      1.983      2.990
     0.713     -1.559     -0.730
     0.723     -1.569     -1.690
     0.842      1.919     -0.396
     0.806      0.326     -2.266
     0.702     -1.593     -0.507
     0.776      0.457     -0.145
     0.738     -1.680     -3.209
     0.784      0.100     -1.658
     0.785      0.454     -0.818
     0.821      2.042      0.877
     0.687     -1.601      0.227
     0.775      1.675      2.777
     0.773      0.421     -0.383
     0.757     -0.191     -1.014
     0.687     -1.044      1.203
     0.687     -1.104      0.814
     0.720     -1.672     -3.088
     0.711     -1.161     -1.341
     0.757      1.977      2.227
     0.735      1.641      2.475
     0.740      0.379     -1.620
     0.657     -1.197      0.197
     0.733      0.284     -1.516
     0.700     -0.230     -0.707
     0.725      1.399      1.754
     0.721      0.717      0.191
     0.764      1.873     -0.146
     0.648     -1.031      0.222
     0.626     -1.492      0.418
     0.676     -0.110     -0.639
     0.683     -0.127     -1.202
     0.719      0.717     -1.744
     0.585     -1.182      3.074
     0.679      0.165     -0.639
     0.689      0.438     -1.030
     0.571      1.246      9.733
     0.617      0.199      3.367
     0.623     -0.114      2.061
     0.709      0.903     -1.941
     0.685      0.734     -0.787
     0.701      1.838      0.808
     0.632     -0.570     -0.351
     0.614     -0.966     -0.490
     0.646     -0.212     -1.002
     0.637      0.245      0.826
     0.614      0.130      2.074
     0.560     -1.608      0.372
     0.642     -0.133     -2.747
     0.646      0.321     -2.126
     0.560      0.549      5.437
     0.537     -1.280      2.401
     0.613      0.135     -0.250
     0.571     -1.629     -1.415
     0.602     -0.278     -0.948
     0.626      0.822     -0.268
     0.590      0.031      0.385
     0.554     -1.515     -0.973
     0.602      0.828      0.628
     0.614     -1.251     -5.806
     0.559     -0.242      0.143
     0.540      0.394      3.473
     0.573      0.166     -0.726
     0.546      0.011      1.218
     0.562     -0.121     -0.868
     0.566      1.863      3.761
     0.603     -0.435     -5.757
     0.532     -0.011      1.643
     0.534      0.098      1.629
     0.558      0.729      0.114
     0.597      2.117     -0.032
     0.620      1.767     -4.378
     0.502     -0.774     -0.483
     0.499     -0.189      0.561
     0.521     -0.220     -2.077
     0.461     -2.029     -0.890
     0.451     -1.246      1.451
     0.458     -0.079      3.572
     0.489     -1.103     -2.946
     0.430     -0.816      2.729
     0.496     -0.088     -3.127
     0.510      2.086      0.423
     0.449     -0.169      0.964
     0.440     -0.860     -0.255
     0.497      0.433     -4.066
     0.416     -1.717     -1.157
     0.412     -2.074     -1.654
     0.407     -1.143      0.402
     0.434      0.358      1.125
     0.398     -1.541     -1.189
     0.408     -0.698     -0.753
     0.395     -0.856      0.327
     0.401      0.200      1.900
     0.451      0.463     -3.619
     0.419      0.773      0.733
     0.386     -0.084      2.352
     0.418      1.063      0.673
     0.333     -1.717      3.920
     0.382     -1.875     -2.994
     0.381      0.140      2.219
     0.372     -0.173      1.834
     0.433      2.118     -0.073
     0.397      0.129     -0.782
     0.371     -0.281      0.061
     0.360      0.112      2.084
     0.355     -0.311      1.379
     0.405      0.429     -4.947
     0.322     -0.158      3.928
     0.384      1.802     -1.020
     0.345      0.369      0.778
     0.316     -1.365     -0.059
     0.335     -0.221      0.029
     0.307     -0.071      4.221
     0.345      0.463     -0.211
     0.314     -0.000      2.965
     0.323      0.043      0.480
     0.338     -0.019     -2.386
     0.290     -1.399      0.982
     0.309      0.205      1.463
     0.304     -0.033      0.808
     0.298     -1.297     -1.950
     0.308     -0.089     -0.416
     0.274     -1.925      0.089
     0.311      0.408     -0.180
     0.289     -1.150     -0.798
     0.271     -0.717      2.433
     0.325      1.460     -0.980
     0.294      0.324      0.650
     0.265     -0.907      1.301
     0.280      0.055     -0.504
     0.282     -0.125     -4.574
     0.236     -0.797      1.854
     0.271     -0.173     -3.453
     0.238     -1.237      0.059
     0.247     -0.058      1.226
     0.265     -0.533     -4.114
     0.248     -0.000     -0.218
     0.268      1.622     -0.017
     0.245      1.118      1.958
     0.244     -0.284     -1.680
     0.267      1.900     -1.240
     0.206     -0.045      5.807
     0.250     -0.005     -3.810
     0.226      0.092      0.746
     0.216     -1.070     -0.627
     0.220     -0.020      0.617
     0.211     -0.411      0.367
     0.189     -0.577      2.153
     0.203      0.092      0.391
     0.199     -0.097     -1.303
     0.172     -1.479      1.643
     0.180     -0.414      1.765
     0.175     -0.950      1.378
     0.189      0.092      0.480
     0.175     -1.492     -0.512
     0.174     -0.267      1.648
     0.186     -0.295     -1.935
     0.181      0.073     -0.663
     0.177      0.174     -0.244
     0.167      0.062      0.402
     0.178      2.059      0.603
     0.161     -0.099     -0.408
     0.159     -0.361     -0.842
     0.143     -0.919      2.238
     0.143     -0.309      1.729
     0.142     -0.443      1.425
     0.147     -0.204      0.280
     0.149      0.120     -0.606
     0.124     -2.228      1.028
     0.142     -0.105     -0.188
     0.125     -1.391      2.432
     0.137     -0.181      0.494
     0.136     -0.372     -0.323
     0.122     -2.332     -0.289
     0.142     -0.362     -2.505
     0.094     -0.041     15.300
     0.119     -1.710      1.627
     0.129     -1.042     -1.299
     0.135     -0.080     -1.315
     0.134     -0.296     -2.305
     0.134      0.266     -0.901
     0.126     -0.189     -0.184
     0.120     -0.868      0.171
     0.112     -1.097      0.448
     0.130      2.042      0.625
     0.117     -0.107     -0.740
     0.111     -0.420      0.959
     0.109     -0.201      1.821
     0.124      1.413     -3.818
     0.103     -0.027      1.659
     0.101     -0.300      1.007
     0.101     -0.193      0.862
     0.093     -0.751      2.208
     0.094     -0.417      1.342
     0.101      0.303     -1.455
     0.091     -0.383      1.646
     0.088     -0.301      0.067
     0.094      1.733      1.767
     0.090     -0.640     -2.778
     0.082      0.038      3.391
     0.083     -0.674      0.219
     0.086     -0.051     -0.068
     0.080     -0.433      2.405
     0.087      0.057     -0.764
     0.081     -0.977     -0.273
     0.075     -2.176      0.167
     0.089     -2.756     -9.621
     0.093     -0.234     -8.027
     0.078      0.017      1.439
     0.072     -0.380      2.340
     0.074     -0.012      1.018
     0.067     -1.113      0.031
     0.069     -0.208      0.380
     0.069      0.486     -1.391
     0.063      0.046      2.149
     0.062     -1.020     -0.761
     0.058     -0.245      1.267
     0.055     -1.476     -5.081
     0.055      0.166     -1.278
     0.037     -1.505     -2.374
     0.028     -2.215      1.019
     0.017     -0.308     -0.359
     0.018     -0.014     -1.743
     0.013     -0.258      2.846
     0.012     -0.558     -0.136
     0.010     -0.341     -1.836
     0.008     -0.287     -1.710
     0.006     -0.433     -0.333
     0.006     -0.213     -1.492
    -0.002     -0.181      0.620
    -0.005     -0.178     -0.254
    -0.015     -0.455      1.094
    -0.022     -0.141      1.732
    -0.022     -0.270      3.406
    -0.031     -0.153      2.131
    -0.031     -0.327      3.448
    -0.038     -0.122     -0.560
    -0.038     -0.691     -0.356
    -0.038     -0.217      0.337
    -0.039     -0.624      1.583
    -0.045     -0.595     -0.638
    -0.048     -0.316     -2.956
    -0.050     -1.179      2.662
    -0.047     -0.338      7.677
    -0.057     -1.650      0.351
    -0.062     -0.494     -0.070
    -0.061     -0.643      0.615
    -0.063     -0.673      0.056
    -0.055     -0.426      6.736
    -0.064     -0.550      0.058
    -0.112     -0.355    -31.259
    -0.067     -1.906     -1.139
    -0.067     -1.511      0.305
    -0.080     -0.222     -3.776
    -0.071     -0.345      1.775
    -0.079     -0.571     -1.704
    -0.077     -0.817     -0.400
    -0.076     -0.699      0.681
    -0.077     -2.335     -3.329
    -0.076     -0.622      1.771
    -0.102     -0.380      1.166
    -0.113     -0.514     -3.507
    -0.109     -0.722     -2.096
    -0.119     -0.504     -0.591
    -0.129     -0.374     -3.033
    -0.119     -0.535      0.810
    -0.123     -1.281     -0.827
    -0.127     -0.287      1.911
    -0.134     -0.226      0.120
    -0.127     -0.531      2.215
    -0.139     -0.368      0.330
    -0.142     -0.488     -0.808
    -0.147     -0.235     -1.108
    -0.163     -0.090     -5.906
    -0.145     -0.150      0.862
    -0.152     -0.303     -1.250
    -0.140     -0.543      2.314
    -0.149     -0.307      1.852
    -0.157     -0.796      0.155
    -0.175     -0.630     -3.491
    -0.167     -0.200      0.136
    -0.166     -0.425      0.321
    -0.138     -0.060     11.229
    -0.184     -0.135     -1.872
    -0.197     -0.165     -3.849
    -0.172     -1.728     -0.851
    -0.179      0.046      2.443
    -0.189     -0.056      0.063
    -0.174     -1.347      0.921
    -0.189     -0.526      0.839
    -0.194     -0.306      0.089
    -0.203      0.437     -0.066
    -0.213     -0.527     -4.365
    -0.190     -0.319      2.043
    -0.223      0.399     -2.153
    -0.211     -0.171     -0.897
    -0.233      1.069     -2.429
    -0.222     -0.267     -0.180
    -0.198     -2.430     -0.441
    -0.211     -1.617     -0.476
    -0.206     -1.912      0.578
    -0.224     -0.226      1.117
    -0.243      0.098     -0.454
    -0.265      0.256     -3.777
    -0.232     -0.950      0.116
    -0.238     -0.417      1.030
    -0.238     -1.535     -1.493
    -0.245     -0.897     -0.068
    -0.289      0.217     -4.850
    -0.233     -2.591     -1.330
    -0.268      0.796      1.319
    -0.257     -0.449      0.670
    -0.309      0.351     -5.702
    -0.265     -0.431      0.722
    -0.248     -2.523     -0.931
    -0.283     -0.099     -0.705
    -0.254     -0.953      2.439
    -0.267     -0.698      1.405
    -0.267     -1.309      0.093
    -0.287      0.125      1.457
    -0.272     -0.650      2.897
    -0.298     -0.677     -0.958
    -0.288     -1.909     -1.440
    -0.316     -0.604     -2.288
    -0.322     -0.114     -1.311
    -0.311      0.044      1.376
    -0.297     -0.674      2.409
    -0.308     -1.025      0.032
    -0.324     -0.814     -1.629
    -0.323     -0.917     -0.909
    -0.334     -0.846     -2.290
    -0.291     -2.208      0.902
    -0.331     -0.832     -1.320
    -0.346     -0.830     -2.514
    -0.357     -0.797     -2.647
    -0.345     -0.901     -0.609
    -0.330     -0.773      2.115
    -0.439      0.460     -9.598
    -0.322     -1.227      2.919
    -0.355     -0.956     -0.617
    -0.231     -0.425     17.666
    -0.294     -1.312      7.105
    -0.346     -1.897     -1.472
    -0.369     -0.526     -0.822
    -0.430      1.171     -4.221
    -0.368     -0.264      0.501
    -0.362     -0.602      1.090
    -0.378      0.131      1.128
    -0.378     -0.319      0.160
    -0.385     -0.801     -2.076
    -0.399      0.770      0.527
    -0.374     -0.791      0.374
    -0.390     -1.424     -2.935
    -0.417     -0.837     -4.457
    -0.376     -0.918      0.476
    -0.390     -0.442     -0.092
    -0.397     -1.041     -2.066
    -0.408      0.121     -0.133
    -0.395     -0.885     -1.082
    -0.393     -0.536      0.461
    -0.409     -0.338     -0.758
    -0.419      0.327      0.046
    -0.386     -0.683      1.800
    -0.404     -0.953     -0.792
    -0.389     -0.742      1.576
    -0.384     -0.962      1.810
    -0.382     -0.953      2.121
    -0.447     -1.117     -6.031
    -0.411     -1.027     -1.547
    -0.413     -1.049     -1.772
    -0.419     -1.040     -2.391
    -0.422     -1.051     -2.767
    -0.398     -0.994      0.220
    -0.414     -1.031     -1.709
    -0.398     -0.777      1.455
    -0.353     -2.371      2.935
    -0.406     -0.817      1.077
    -0.391     -2.012     -0.229
    -0.410     -0.862      0.569
    -0.454     -0.463     -3.366
    -0.414     -0.567      0.953
    -0.430     -0.870     -1.540
    -0.435     -0.511     -1.046
    -0.414     -1.205     -0.309
    -0.415     -1.100     -0.127
    -0.413     -0.991      0.555
    -0.469      0.507     -1.899
    -0.464      0.958      0.084
    -0.464     -0.298     -2.911
    -0.417     -0.591      1.668
    -0.381     -1.675      2.991
    -0.442     -0.785     -1.295
    -0.410     -0.642      2.832
    -0.428     -0.977     -0.069
    -0.432     -0.984     -0.458
    -0.448     -0.267     -0.162
    -0.435     -0.272      1.601
    -0.421     -1.329      0.728
    -0.435     -0.444      1.703
    -0.437     -0.630      1.094
    -0.391     -2.313      1.747
    -0.434     -1.315      0.091
    -0.454     -0.234      0.778
    -0.373     -0.392      9.370
    -0.430     -0.919      2.088
    -0.482     -0.891     -3.289
    -0.430     -1.622      0.595
    -0.426     -1.684      0.898
    -0.459     -0.965     -0.464
    -0.479     -0.954     -2.398
    -0.449     -0.754      1.375
    -0.456     -1.066      0.098
    -0.440     -0.726      2.847
    -0.452     -2.526     -1.782
    -0.462     -1.062      1.612
    -0.495     -0.392      0.152
    -0.500     -0.853     -1.208
    -0.484     -0.859      0.465
    -0.471     -1.780      0.078
    -0.480     -1.110      0.991
    -0.474     -1.267      1.390
    -0.527     -0.197     -0.483
    -0.508     -0.923     -0.409
    -0.550     -0.094     -2.243
    -0.504     -0.285      1.746
    -0.538     -0.869     -1.689
    -0.519     -0.684      0.842
    -0.523     -1.026      0.754
    -0.591      0.852     -0.211
    -0.520     -0.665      2.417
    -0.499     -1.574      1.901
    -0.573     -0.633     -1.808
    -0.538     -1.011      0.284
    -0.528     -0.637      2.207
    -0.568      0.377      1.454
    -0.569     -1.052     -2.058
    -0.500     -2.517      0.224
    -0.703     -0.216    -11.305
    -0.542     -1.865     -1.467
    -0.538     -0.501      2.466
    -0.548     -0.775      0.996
    -0.548     -0.619      1.532
    -0.544     -1.393     -0.183
    -0.518     -2.032      0.404
    -0.524     -1.833      0.395
    -0.583      0.044      0.332
    -0.567     -1.189     -1.503
    -0.592      0.354      0.456
    -0.557     -2.775     -4.633
    -0.566     -0.619      0.639
    -0.544     -1.455      0.403
    -0.605     -0.454     -1.967
    -0.548     -0.572      2.717
    -0.591     -1.177     -2.326
    -0.580     -0.880     -0.008
    -0.569     -0.609      1.863
    -0.616     -0.195     -0.720
    -0.665      0.729     -1.961
    -0.597     -0.970     -0.450
    -0.620     -0.745     -0.591
    -0.525     -0.506      7.588
    -0.602     -0.700      1.161
    -0.647     -0.401     -1.455
    -0.616     -0.722      0.310
    -0.594     -0.677      2.201
    -0.687     -0.010     -3.089
    -0.577     -0.705      3.574
    -0.576     -0.597      4.003
    -0.702      0.556     -2.517
    -0.625     -0.712      0.209
    -0.626     -1.055     -0.632
    -0.625     -0.789      0.192
    -0.738     -0.847     -8.525
    -0.620     -0.788      0.636
    -0.610     -0.731      1.625
    -0.661     -0.760     -2.357
    -0.677     -0.775     -3.497
    -0.555     -1.951      2.753
