0.294 0.199 16.667
0.352 0.501 15.593
0.307 0.277 17.158
0.297 0.311 16.513
0.298 -0.441 16.833
0.325 0.050 17.037
0.302 0.072 16.649
0.355 -0.611 17.239
0.283 0.659 16.400
0.294 -0.122 15.180
0.325 -0.249 16.841
0.326 -0.385 15.749
0.312 0.430 16.398
0.308 0.380 15.513
0.316 0.063 16.117
0.287 0.276 17.065
0.309 -0.012 16.782
0.298 -0.114 15.982
0.308 0.479 15.521
0.310 -0.265 16.292
0.312 -0.081 14.452
0.326 0.000 16.311
0.278 0.529 16.246
0.285 -0.046 16.637
0.349 -0.618 17.158
0.329 -0.054 15.833
0.308 0.527 17.224
0.244 -1.438 17.033
0.312 -0.482 17.324
0.272 -0.600 15.735
0.291 0.140 16.020
0.291 -0.052 14.439
0.328 0.151 17.251
0.276 -0.011 16.124
0.272 -0.536 16.804
0.370 -0.234 16.700
0.304 -0.444 16.949
0.287 -0.002 15.774
0.290 -0.188 14.397
0.276 -0.700 16.625
0.276 -0.581 15.804
0.333 -0.230 16.993
0.283 -0.192 16.467
0.292 0.171 16.756
0.276 -0.065 15.778
0.258 0.351 16.262
0.278 -0.196 16.217
0.278 0.305 16.378
0.253 -0.599 16.777
0.277 -0.284 17.388
0.277 0.262 17.351
0.289 0.134 16.999
0.291 -0.516 14.964
0.290 -0.505 16.896
0.308 0.119 17.118
0.263 0.276 14.308
0.269 0.027 16.220
0.271 -0.557 15.424
0.258 -0.747 16.211
0.285 0.393 15.919
0.276 0.020 17.134
0.239 -0.672 16.460
0.283 0.049 16.828
0.303 0.154 15.947
0.308 -0.269 15.427
0.318 -0.477 15.341
0.268 0.584 17.175
0.263 -0.727 15.092
0.253 -0.774 16.898
0.309 -0.004 16.557
0.213 -0.512 16.597
0.276 0.465 17.347
0.285 0.185 16.772
0.250 0.394 16.500
0.299 -0.348 17.346
0.289 0.204 16.707
0.261 0.054 16.444
0.236 -0.115 14.828
0.290 0.003 15.148
0.270 -0.407 17.213
0.235 0.418 16.692
0.234 -0.058 15.105
0.255 -1.278 16.931
0.272 -0.168 17.230
0.258 0.297 16.318
0.237 0.173 16.365
0.216 0.488 14.597
0.269 -0.162 15.251
0.225 -0.442 16.028
0.263 -0.133 17.061
0.245 0.731 16.850
0.249 0.500 17.265
0.248 0.307 16.224
0.219 -0.586 15.378
0.202 -0.435 16.864
0.237 0.571 15.895
0.231 0.521 17.395
0.231 -0.119 16.864
0.222 -0.043 16.941
0.226 -0.596 15.987
0.243 -0.360 15.908
0.207 -0.531 15.606
0.277 -2.099 16.741
0.227 0.674 16.287
0.145 0.002 16.165
0.223 -0.074 16.438
0.224 -0.044 16.928
0.239 0.078 15.993
0.205 -0.838 17.040
0.227 -0.316 16.497
0.213 -0.063 16.032
0.206 0.337 14.827
0.197 -0.508 14.793
0.214 -1.391 17.192
0.182 0.165 15.782
0.310 -0.688 17.117
0.230 -0.386 15.603
0.222 0.367 16.870
0.208 -0.312 14.747
0.184 -0.210 17.296
0.210 0.148 16.901
0.221 0.036 17.199
0.215 -0.446 15.244
0.185 0.745 15.386
0.175 -1.115 16.921
0.225 0.097 16.601
0.183 -0.655 16.709
0.202 0.310 17.005
0.191 0.653 16.460
0.203 0.197 16.578
0.221 0.227 16.357
0.212 -0.442 17.142
0.219 0.461 14.872
0.225 -0.045 15.316
0.250 -0.144 14.693
0.207 -0.449 16.641
0.203 -0.939 17.135
0.216 0.007 16.790
0.214 -0.600 15.237
0.178 -0.212 16.853
0.161 0.751 16.485
0.194 -0.572 16.640
0.205 0.604 16.542
0.223 0.137 16.952
0.236 0.377 17.199
0.237 1.060 17.332
0.213 1.027 16.950
0.231 -0.287 17.012
0.199 -0.675 15.558
0.189 -1.369 17.089
0.199 -0.296 15.574
0.203 -0.092 16.352
0.188 0.533 16.310
0.185 0.116 17.272
0.182 -0.770 17.216
0.203 -0.177 16.162
0.211 -0.288 16.532
0.176 -0.044 16.714
0.183 -0.691 15.431
0.191 -0.829 17.290
0.171 -0.234 16.718
0.208 -0.039 17.082
0.193 -0.555 15.354
0.157 -0.127 17.078
0.169 -0.581 15.093
0.200 -0.511 16.003
0.180 0.109 15.298
0.213 0.637 17.040
0.177 -0.182 16.216
0.165 -0.300 16.660
0.158 -0.111 16.195
0.196 -0.924 17.431
0.193 0.300 15.010
0.173 -1.373 16.754
0.182 -1.025 15.298
0.159 0.589 16.705
0.173 -1.023 17.152
0.190 -0.259 17.029
0.174 -0.799 16.756
0.176 -1.235 16.864
0.156 1.057 15.577
0.184 -0.050 16.712
0.189 0.102 16.767
0.153 -0.692 15.718
0.167 -0.407 16.817
0.176 -0.094 15.230
0.158 -0.640 15.087
0.187 -0.029 17.116
0.185 0.251 16.805
0.191 0.135 17.410
0.157 0.403 15.389
0.175 -0.257 16.898
0.154 -0.458 16.940
0.170 -0.539 16.557
0.168 -0.019 15.252
0.165 0.045 14.716
0.161 -0.433 16.254
0.169 -0.284 16.121
0.165 0.048 15.235
0.179 0.165 16.135
0.182 0.149 16.614
0.164 0.268 16.514
0.174 0.146 14.746
0.164 0.220 16.726
0.163 -0.578 15.850
0.170 0.237 16.604
0.153 -0.786 16.910
0.146 -0.864 14.918
0.130 -0.575 16.106
0.183 -0.450 15.635
0.151 -0.081 16.483
0.139 -0.459 15.512
0.147 0.008 16.388
0.171 0.834 16.450
0.101 -0.504 15.404
0.167 -0.111 15.069
0.155 0.445 16.341
0.137 -0.057 16.445
0.135 -0.161 16.938
0.136 -0.551 15.849
0.151 -1.071 17.563
0.151 -0.216 15.316
0.157 -0.448 15.587
0.146 -0.614 16.613
0.159 0.048 15.274
0.162 -0.380 17.247
0.141 0.501 17.099
0.155 -0.570 16.685
0.138 0.046 16.457
0.141 -0.727 16.789
0.145 -0.622 15.607
0.153 0.238 16.929
0.141 -0.025 14.847
0.138 -0.764 16.833
0.137 -0.061 16.306
0.145 -0.064 14.513
0.129 -0.554 15.404
0.152 0.445 17.370
0.139 0.445 16.979
0.135 0.441 17.095
0.130 -0.124 15.596
0.134 -0.402 17.018
0.121 -0.225 16.086
0.138 -0.459 15.272
0.125 0.289 16.727
0.114 0.022 15.908
0.117 0.035 15.394
0.122 -0.571 16.653
0.099 0.385 16.242
0.109 -0.539 15.370
0.115 -1.047 16.191
0.119 -0.055 15.813
0.120 0.133 16.918
0.117 0.354 16.805
0.117 -1.659 17.172
0.116 -0.749 16.622
0.130 -0.335 16.792
0.123 -0.166 16.898
0.108 -0.335 16.251
0.144 -0.635 16.274
0.107 -0.185 16.579
0.116 0.403 16.719
0.127 0.630 16.529
0.119 -0.229 16.792
0.122 0.231 16.702
0.110 0.407 16.409
0.133 0.026 16.329
0.121 0.520 14.752
0.109 0.020 15.849
0.108 -0.061 16.223
0.122 -0.865 15.748
0.108 0.107 17.152
0.145 -0.400 16.422
0.145 1.425 17.458
0.110 -0.473 16.268
0.098 -0.843 17.190
0.110 -0.355 16.657
0.097 0.212 16.803
0.094 0.138 16.392
0.100 0.227 16.515
0.108 0.103 17.112
0.101 -1.070 16.989
0.107 -0.884 16.768
0.107 -0.034 14.488
0.118 -0.629 16.100
0.101 -1.323 17.022
0.100 -0.199 16.895
0.106 0.446 14.707
0.089 0.538 14.943
0.108 0.361 15.722
0.102 -0.291 16.005
0.101 -0.460 16.013
0.114 0.593 15.928
0.107 -0.308 17.164
0.097 1.201 16.210
0.100 -0.075 15.707
0.091 -0.282 16.450
0.086 0.018 16.849
0.094 0.790 16.594
0.093 0.285 17.075
0.096 -0.110 17.209
0.074 -0.751 16.646
0.082 -0.760 15.080
0.086 -0.218 17.128
0.083 -0.543 16.564
0.082 0.109 16.564
0.097 -0.351 16.171
0.088 -0.077 15.948
0.054 0.721 15.651
0.088 0.324 17.241
0.083 -0.474 15.817
0.084 -1.051 17.846
0.100 -0.400 16.906
0.091 0.248 16.528
0.084 0.397 16.286
0.085 -0.323 15.169
0.083 0.484 16.581
0.079 1.145 16.300
0.076 0.102 14.840
0.082 -0.886 15.721
0.075 0.038 17.089
0.062 -0.001 14.808
0.082 0.400 14.987
0.077 -0.437 16.738
0.073 -0.556 16.536
0.075 -0.090 17.122
0.067 0.163 15.271
0.064 0.601 16.907
0.080 0.345 16.498
0.057 0.033 15.788
0.068 -0.212 16.149
0.065 -0.145 15.341
0.079 -0.839 17.782
0.066 0.829 16.762
0.071 0.356 16.450
0.061 -1.044 17.327
0.067 -0.038 16.728
0.061 0.346 16.897
0.045 -1.047 16.684
0.059 0.912 17.140
0.075 -0.716 17.634
0.053 0.333 16.249
0.054 -0.420 17.155
0.059 0.098 17.013
0.047 -1.009 17.012
0.049 0.267 16.953
0.051 -0.460 16.609
0.048 -0.026 15.348
0.048 -0.836 16.910
0.061 -0.281 16.152
0.062 -0.451 15.224
0.054 0.227 16.582
0.050 0.398 16.912
0.047 -0.608 16.535
0.049 -0.018 15.880
0.047 -0.701 15.370
0.041 0.100 14.932
0.041 0.585 14.196
0.037 -0.023 16.769
0.047 -0.384 16.112
0.034 -0.405 16.840
0.041 -1.720 16.012
0.034 -0.297 16.218
0.031 0.797 16.097
0.028 0.549 16.806
0.029 0.148 14.533
0.027 0.054 16.521
0.024 -0.660 15.835
0.028 0.304 16.909
0.021 -0.043 16.661
0.025 -0.450 16.963
0.020 -0.615 15.318
0.018 -0.369 15.369
0.014 -0.035 14.790
