     1.517     -0.610    -15.381
     1.449     -0.180    -11.202
     1.529     -0.992    -17.486
     1.576     -1.722    -22.002
     1.530     -0.586    -16.713
     1.494     -0.347    -14.646
     1.548     -1.065    -19.439
     1.789     -0.200    -27.330
     1.444     -0.478    -13.563
     1.423     -0.648    -14.067
     1.446     -0.757    -15.633
     1.294     -0.754     -9.259
     1.479     -1.424    -19.598
     1.854     -0.106    -31.747
     1.428     -1.069    -16.211
     1.646     -0.650    -24.564
     1.736     -0.219    -27.487
     1.329     -1.228    -12.887
     1.412     -0.032    -13.019
     1.314     -0.570    -10.462
     1.491     -1.244    -21.283
     1.322     -0.880    -12.563
     1.373     -1.199    -16.053
     1.196     -0.825     -7.062
     1.413     -0.924    -17.766
     1.339     -1.298    -15.921
     1.347     -0.142    -14.026
     1.314     -1.525    -17.284
     1.431     -1.548    -24.147
     1.086     -0.963     -6.024
     1.212     -1.113    -12.790
     1.285     -0.937    -15.913
     1.213     -1.231    -13.408
     1.347     -1.463    -20.977
     1.227     -1.887    -16.478
     1.348     -1.570    -21.735
     1.336     -0.924    -19.067
     1.317     -2.288    -22.629
     1.373     -2.450    -26.087
     1.299     -1.571    -19.576
     1.192     -1.221    -13.953
     1.208     -0.238    -11.623
     1.351     -1.545    -23.270
     1.257     -0.716    -15.809
     1.139     -0.484     -9.744
     1.304     -0.949    -19.861
     1.098     -1.069     -9.852
     1.140     -0.924    -11.577
     1.256     -1.111    -18.683
     1.053     -1.023     -8.601
     0.932     -1.404     -3.605
     1.232      0.189    -14.654
     1.154     -0.974    -15.177
     1.094     -1.133    -12.565
     1.233     -1.036    -19.734
     1.216     -0.380    -17.146
     1.102      0.175     -9.226
     1.123     -0.023    -11.228
     1.147      0.259    -11.758
     1.179     -0.979    -18.340
     1.123     -0.844    -15.389
     0.409     -0.561     25.309
     1.065     -0.753    -12.377
     1.231     -0.780    -21.852
     1.532      0.019    -36.806
     1.197     -1.949    -24.238
     1.123     -1.673    -19.237
     1.036     -1.042    -12.578
     1.351     -2.302    -34.753
     1.021     -0.567    -10.284
     1.144     -0.071    -16.213
     1.387     -1.431    -34.973
     0.962     -0.540     -7.472
     1.238      0.334    -21.347
     1.011     -1.563    -14.369
     1.216     -0.954    -24.746
     1.241     -1.569    -28.315
     1.113     -0.061    -16.268
     0.917     -0.490     -6.210
     1.050     -1.057    -16.143
     1.393     -0.362    -34.667
     1.107     -0.284    -17.292
     1.080      0.160    -14.294
     1.054      0.092    -12.988
     1.152     -0.282    -20.202
     0.916     -0.116     -5.505
     1.016     -1.250    -15.845
     0.968     -1.071    -12.546
     1.128     -0.463    -20.391
     1.033     -1.348    -17.764
     1.087     -1.403    -21.441
     0.754     -0.268      2.572
     1.037     -1.324    -18.369
     1.021     -0.327    -14.257
     0.958     -1.415    -14.095
     1.044     -2.199    -22.278
     0.991     -1.045    -15.403
     0.969     -1.084    -14.247
     1.100     -0.559    -21.147
     1.028      0.276    -13.959
     1.013     -0.329    -15.098
     1.010      0.447    -12.589
     1.016     -1.002    -17.777
     1.028     -1.033    -18.636
     0.928     -0.616    -11.199
     0.948     -0.132    -10.979
     0.964      0.405    -10.273
     1.057     -1.315    -22.230
     1.031     -0.342    -17.461
     0.843     -0.384     -5.752
     1.123     -0.142    -23.309
     0.942     -0.277    -12.090
     1.002     -0.057    -16.328
     0.932     -1.429    -16.355
     1.007     -1.775    -22.560
     0.989     -0.321    -16.836
     1.008     -0.038    -17.218
     0.944     -0.301    -13.918
     0.941     -0.366    -14.113
     0.906     -0.220    -11.474
     0.876     -0.481    -10.506
     0.953      0.248    -13.345
     0.842     -0.195     -7.336
     0.998     -0.198    -18.044
     0.921      0.025    -12.226
     0.849     -1.277    -11.762
     0.945     -0.126    -14.592
     1.000     -0.571    -19.785
     0.967     -0.434    -17.202
     0.934     -0.781    -16.545
     0.972     -0.086    -16.953
     0.931     -0.104    -14.189
     0.965     -0.390    -17.476
     0.821      0.015     -6.429
     0.910     -0.430    -14.248
     0.914     -0.165    -13.769
     0.847     -0.102     -9.159
     0.989     -0.931    -21.834
     0.723     -1.002     -3.886
     0.900      0.395    -11.781
     1.034     -1.178    -26.504
     0.974     -0.106    -18.785
     0.906     -0.455    -15.198
     0.878      0.035    -11.947
     0.934      0.046    -16.542
     0.931     -0.546    -18.434
     0.911     -1.148    -19.028
     1.020     -0.120    -23.562
     0.616     -0.658      3.343
     0.818     -0.242     -9.980
     0.782      0.311     -5.561
     0.925     -2.001    -23.552
     0.925     -0.324    -18.918
     0.878     -2.067    -21.189
     0.873     -0.615    -16.046
     0.885     -0.094    -15.350
     0.836     -1.005    -14.742
     0.909      0.543    -15.173
     0.873     -0.439    -16.019
     0.833     -0.205    -12.354
     0.858     -0.169    -14.119
     0.698     -0.336     -2.958
     0.946     -0.149    -20.768
     0.868     -0.173    -15.082
     0.765     -0.197     -7.501
     0.794     -0.725    -11.447
     0.980     -0.432    -24.389
     0.892     -0.238    -17.202
     0.813      0.002    -10.609
     0.881     -0.139    -16.138
     0.597     -0.160      4.843
     0.873     -0.204    -15.918
     0.889     -1.126    -20.179
     0.906     -0.548    -19.704
     0.799     -0.645    -12.136
     0.896     -0.273    -18.190
     0.823     -0.120    -12.264
     0.843     -0.405    -15.352
     0.846      0.230    -13.839
     0.831     -0.125    -14.044
     0.861     -0.202    -17.015
     0.903     -1.394    -24.218
     0.806      0.138    -12.104
     0.889     -1.957    -25.416
     0.751     -0.291     -9.296
     0.800     -1.892    -18.499
     0.808     -0.190    -13.619
     0.829     -2.057    -21.443
     0.785      0.373    -10.179
     0.810     -0.297    -14.751
     0.780     -1.183    -15.481
     0.767     -0.742    -13.032
     0.773     -0.168    -11.700
     0.789      0.135    -12.032
     0.815     -0.022    -14.655
     0.815     -0.126    -15.002
     0.828     -0.075    -15.983
     0.790     -1.173    -16.551
     0.754      0.102     -9.517
     0.739      0.004     -8.728
     0.688     -1.241     -8.966
     0.816      0.198    -14.558
     0.842     -0.138    -17.844
     0.793     -1.332    -17.939
     0.746     -0.387    -11.359
     0.902      0.384    -21.506
     0.886     -0.422    -23.414
     0.803     -0.300    -16.319
     0.818     -0.946    -19.780
     0.679     -0.021     -5.482
     0.775     -0.185    -13.888
     0.770     -0.242    -13.889
     0.592     -0.000      1.331
     0.791     -0.413    -16.391
     0.759     -1.176    -16.308
     0.817     -0.197    -18.081
     0.753      0.058    -12.161
     0.894     -0.397    -25.261
     0.771     -0.264    -14.683
     0.825     -0.353    -19.459
     0.845      0.027    -19.968
     0.787     -0.331    -16.331
     0.758      0.044    -12.741
     0.714     -0.116     -9.621
     0.697     -0.071     -8.199
     0.762     -0.228    -14.129
     0.807     -0.608    -19.661
     0.868      0.288    -21.883
     0.723     -0.717    -13.045
     0.664     -1.467    -10.588
     0.854     -0.672    -24.063
     0.759     -0.170    -14.616
     0.715     -0.403    -11.769
     0.749     -0.245    -14.193
     0.669     -1.342    -11.198
     0.754     -0.271    -15.084
     0.707     -0.239    -11.181
     0.746     -0.116    -14.200
     0.759      0.215    -14.460
     0.887     -0.406    -27.526
     0.768     -1.808    -22.079
     0.744      0.231    -13.391
     0.742     -1.270    -18.177
     0.793     -0.494    -20.124
     0.730      0.136    -12.599
     0.787      0.094    -17.781
     0.781     -0.584    -19.545
     0.695      0.192     -9.581
     0.716     -0.453    -13.534
     0.644     -0.955     -9.132
     0.576      0.448      1.322
     0.758      0.170    -15.391
     0.748      0.186    -14.697
     0.656     -0.164     -8.364
     0.728     -0.565    -16.015
     0.705     -0.077    -12.455
     0.799     -1.368    -24.981
     0.750     -0.338    -17.436
     0.771     -0.190    -19.012
     0.740     -0.874    -18.625
     0.841     -0.415    -26.159
     1.010     -0.341    -41.032
     0.688     -0.471    -12.903
     0.755     -0.237    -18.084
     0.595     -0.336     -4.249
     0.761      0.257    -17.245
     0.695     -0.277    -13.113
     0.741     -0.184    -17.071
     0.643     -0.247     -8.577
     0.936     -0.575    -36.325
     0.740     -0.712    -19.303
     0.733     -0.343    -17.676
     0.850     -0.430    -28.637
     0.781     -0.586    -22.907
     0.794     -1.251    -26.771
     0.719     -0.321    -17.215
     0.609     -0.230     -6.911
     0.634     -1.118    -12.228
     0.622     -0.283     -8.492
     0.783     -0.247    -23.468
     0.716      0.263    -15.596
     0.592     -0.007     -5.032
     0.587      0.038     -4.438
     0.709     -0.407    -17.252
     0.767     -0.395    -22.712
     0.747     -0.216    -20.284
     0.685      0.070    -13.620
     0.668      0.011    -12.515
     0.657     -0.372    -12.901
     0.701     -0.561    -17.853
     0.321      0.072     19.947
     0.605      0.017     -7.019
     0.795     -0.290    -25.959
     0.856     -0.390    -32.082
     0.676      0.184    -13.271
     0.681     -0.594    -16.403
     0.706     -0.275    -17.762
     0.652      0.095    -11.678
     0.756     -0.202    -22.774
     0.658     -0.577    -14.687
     0.703     -0.294    -18.133
     0.634     -0.644    -12.827
     0.548     -0.308     -3.631
     0.626     -0.259    -11.185
     0.679     -0.068    -15.655
     0.636     -0.008    -11.335
     0.719     -0.087    -19.718
     0.649     -0.320    -13.843
     0.618     -0.230    -10.550
     0.635     -0.184    -11.997
     0.613      0.529     -7.783
     0.613     -0.143    -10.388
     0.679     -0.909    -19.877
     0.633     -0.500    -14.165
     0.892     -0.612    -40.309
     0.649     -0.072    -14.759
     0.755     -0.359    -26.284
     0.621      0.052    -11.644
     0.657      0.110    -15.222
     0.546     -0.583     -6.446
     0.718     -0.301    -22.911
     0.686     -0.398    -20.157
     0.662      0.116    -16.087
     0.593     -0.448    -11.133
     0.671     -0.682    -19.999
     0.627      0.099    -13.310
     0.590     -1.519    -14.963
     0.654     -0.161    -17.386
     0.636     -1.116    -18.799
     0.654     -0.017    -17.099
     0.598      0.092    -11.008
     0.691     -0.219    -21.778
     0.564     -0.552    -10.000
     0.611     -0.204    -13.813
     0.689     -0.236    -21.968
     0.742     -0.271    -27.698
     0.440      0.046      4.467
     0.623     -0.946    -17.769
     0.661     -0.498    -20.323
     0.649     -0.460    -18.970
     0.625     -0.220    -15.691
     0.614      0.137    -13.494
     0.576      0.056     -9.850
     0.590     -0.148    -12.346
     0.580     -0.776    -13.426
     0.612     -0.125    -14.741
     0.653     -0.104    -18.953
     0.612      0.209    -13.630
     0.668     -0.207    -20.951
     0.538     -0.482     -8.225
     0.580     -0.371    -12.378
     0.619      0.334    -14.367
     0.563     -0.657    -11.792
     0.604     -0.552    -15.871
     0.567     -0.466    -11.819
     0.609      0.543    -13.007
     0.572     -1.726    -16.825
     0.591     -0.167    -13.854
     0.653      0.293    -18.949
     0.665     -0.529    -23.013
     0.559     -0.278    -11.290
     0.605     -0.876    -18.371
     0.559     -0.372    -11.821
     0.537     -0.150     -8.712
     0.617     -0.886    -19.977
     0.639     -0.173    -20.094
     0.594      0.020    -14.500
     0.375      0.018      9.258
     0.636     -0.373    -20.612
     0.555     -0.586    -12.576
     0.593      0.050    -14.913
     0.560     -0.562    -13.481
     0.582     -0.797    -16.892
     0.546      0.085    -10.359
     0.711     -0.572    -31.009
     0.634     -0.067    -21.000
     0.763     -0.611    -37.142
     0.616     -0.419    -20.192
     0.549      0.161    -10.886
     0.522     -0.143     -8.887
     0.551     -0.369    -12.927
     0.624      0.066    -19.827
     0.481     -0.219     -4.764
     0.543     -0.057    -11.540
     0.518     -0.268     -9.343
     0.657     -0.172    -24.772
     0.640     -0.247    -23.110
     0.504     -0.226     -8.075
     0.574     -1.754    -21.027
     0.668     -0.109    -26.612
     0.561     -0.799    -16.710
     0.535      0.234    -10.574
     0.573     -0.504    -17.318
     0.567      0.229    -14.733
     0.569      0.765    -13.277
     0.524      0.022    -10.544
     0.533      0.665     -9.747
     0.537     -0.341    -13.712
     0.507     -1.023    -12.489
     0.558      0.063    -15.227
     0.520      0.455     -9.566
     0.524     -0.674    -13.717
     0.597     -0.235    -20.996
     0.533     -0.405    -14.144
     0.509      0.050    -10.065
     0.683     -0.395    -32.200
     0.530      0.256    -12.162
     0.528     -0.342    -14.195
     0.567     -0.318    -18.969
     0.523     -0.573    -14.767
     0.533      0.491    -12.548
     0.632     -0.227    -26.884
     0.552     -0.398    -18.106
     0.556      0.056    -17.150
     0.552     -0.062    -17.152
     0.550      0.353    -15.595
     0.572     -0.283    -20.453
     0.509     -0.300    -13.059
     0.513     -0.682    -14.955
     0.663     -0.514    -32.733
     0.552      0.324    -16.619
     0.500      0.183    -10.898
     0.572     -0.162    -20.962
     0.481     -0.322    -10.282
     0.610     -0.249    -25.999
     0.502     -0.559    -14.147
     0.614      0.488    -25.119
     0.574     -0.294    -22.781
     0.554     -0.208    -20.481
     0.532      0.147    -16.541
     0.539     -0.369    -19.248
     0.516     -0.393    -16.476
     0.521     -0.544    -17.725
     0.616     -0.470    -29.560
     0.661     -0.685    -36.077
     0.507     -0.751    -16.836
     0.422     -0.585     -5.573
     0.517      0.014    -15.817
     0.584     -0.158    -24.829
     0.509      0.338    -14.238
     0.486     -0.395    -13.687
     0.549     -0.714    -22.915
     0.577     -0.709    -27.369
     0.489      0.240    -13.166
     0.601     -0.340    -29.846
     0.519      0.075    -17.906
     0.488      0.448    -12.864
     0.515      0.138    -17.363
     0.498      0.299    -14.918
     0.454     -0.613    -12.144
     0.451      0.563     -8.071
     0.446     -0.243    -10.366
     0.464     -1.031    -15.301
     0.413     -0.500     -6.872
     0.506     -0.474    -19.194
     0.716     -0.396    -47.381
     0.540     -0.470    -24.078
     0.424     -0.662     -9.120
     0.450     -0.055    -10.732
     0.480      0.448    -13.151
     0.461     -0.033    -12.325
     0.485     -0.366    -17.017
     0.459     -0.632    -14.516
     0.421     -0.036     -7.631
     0.583     -0.104    -29.953
     0.478      0.252    -14.748
     0.592     -0.331    -32.253
     0.469     -0.132    -14.792
     0.423     -0.454     -9.515
     0.450     -1.245    -15.933
     0.324      0.243      6.002
     0.478      0.336    -15.209
     0.425      0.098     -8.659
     0.620     -0.122    -36.429
     0.493      0.172    -18.097
     0.375      0.291     -1.344
     0.421      0.043     -8.892
     0.444     -1.305    -16.474
     0.492     -0.531    -20.924
     0.422     -0.540    -11.146
     0.568     -0.578    -32.134
     0.550      1.623    -22.606
     0.448     -0.040    -13.658
     0.451      0.070    -13.808
     0.455     -0.025    -14.719
     0.413     -0.529    -10.518
     0.552     -0.260    -29.537
     0.355     -0.457     -2.076
     0.475     -0.015    -17.700
     0.478      0.149    -17.962
     0.570     -0.125    -32.013
     0.570      0.900    -28.691
     0.433      0.047    -12.077
     0.368     -0.541     -4.876
     0.460      0.411    -15.092
     0.556     -0.388    -31.786
     0.431      0.168    -11.850
     0.429     -0.083    -12.372
     0.432     -1.222    -16.697
     0.416     -0.104    -10.747
     0.446      0.218    -14.111
     0.385      0.521     -4.223
     0.494     -0.325    -22.952
     0.405      0.134     -8.601
     0.649     -0.525    -46.242
     0.419      0.324    -10.009
     0.462     -1.196    -21.601
     0.442      0.215    -14.459
     0.442     -0.036    -15.418
     0.496     -0.309    -24.194
     0.418     -0.230    -12.683
     0.396     -0.103     -9.080
     0.556     -0.890    -35.401
     0.403      0.196     -9.212
     1.107     -1.001   -117.699
     0.539     -0.124    -30.511
     0.432     -0.556    -16.052
     0.401      0.356     -8.550
     0.466      0.048    -19.451
     0.402     -0.557    -11.931
     0.471     -0.007    -20.541
     0.401      0.162     -9.602
     0.453     -0.212    -19.130
     0.483     -0.463    -24.599
     0.406     -0.584    -13.434
     0.393     -0.443    -11.347
     0.390     -0.571    -11.479
     0.452     -0.166    -19.626
     0.377     -0.517     -9.439
     0.396     -0.827    -13.359
     0.410     -1.105    -16.580
     0.415     -0.354    -15.044
     0.369      0.044     -6.663
     0.469     -0.067    -22.587
     0.508     -0.227    -29.610
     0.421     -0.724    -17.627
     0.376      0.286     -8.001
     0.408      0.466    -12.607
     0.420      0.610    -14.247
     0.395     -0.574    -14.258
     0.375      0.564     -7.279
     0.407      0.049    -14.220
     0.364      0.257     -6.751
     0.385     -1.717    -16.887
     0.385      0.365    -10.100
     0.390      0.641    -10.163
     0.414     -0.063    -16.545
     0.354      0.028     -6.945
     0.403      0.169    -14.418
     0.370     -0.556    -11.808
     0.388     -0.312    -14.147
     0.338      0.014     -5.196
     0.404     -0.208    -17.160
     0.397      0.161    -14.915
     0.413      0.926    -15.132
     0.388     -0.868    -17.172
     0.427     -0.298    -21.847
     0.323     -0.553     -5.444
     0.382     -0.329    -14.468
     0.425      0.124    -20.235
     0.401      0.232    -15.944
     0.454     -0.258    -26.426
     0.367     -0.284    -12.348
     0.375     -0.665    -15.068
     0.475     -0.278    -30.610
     0.374      0.380    -11.733
     0.363     -0.465    -12.724
     0.361     -1.262    -15.012
     0.357     -0.711    -12.857
     0.388      0.009    -15.799
     0.368      0.171    -12.280
     0.327     -0.699     -8.539
     0.405     -0.412    -21.041
     0.400     -0.142    -19.329
     0.410     -0.800    -23.370
     0.356     -0.378    -13.359
     0.340     -0.518    -11.017
     0.400     -0.347    -21.263
     0.431     -0.147    -26.239
     0.209      0.282     14.103
     0.359     -0.342    -14.126
     0.415     -0.070    -23.319
     0.384      0.154    -17.439
     0.344     -0.697    -13.501
     0.364     -0.014    -15.107
     0.342      0.601     -9.942
     0.351      0.028    -13.571
     0.351     -0.406    -15.082
     0.315      0.052     -7.069
     0.402     -0.679    -25.301
     0.358     -0.619    -17.225
     0.350      0.036    -13.716
     0.370     -0.440    -19.002
     0.355     -0.379    -16.223
     0.325     -0.428    -11.233
     0.369      0.125    -17.660
     0.334     -0.114    -12.050
     0.308     -0.516     -8.753
     0.288     -0.559     -5.203
     0.290      0.850     -0.998
     0.311      0.508     -6.273
     0.389      0.529    -20.727
     0.363      0.815    -15.176
     0.332     -1.019    -15.378
     0.354      0.139    -15.801
     0.350      0.031    -15.530
     0.308     -0.144     -8.469
     0.320     -0.896    -13.157
     0.339     -0.012    -13.931
     0.326     -0.860    -14.365
     0.289     -0.715     -7.151
     0.327     -0.428    -13.771
     0.284     -0.549     -6.157
     0.332      0.217    -12.974
     0.353     -0.299    -18.607
     0.369      0.048    -20.713
     0.332      0.325    -12.989
     0.299     -0.310     -8.672
     0.332     -0.359    -15.266
     0.337     -0.789    -17.957
     0.237      0.159      4.543
     0.354     -0.206    -19.652
     0.300     -0.420    -10.013
     0.306      0.039    -10.040
     0.353     -0.179    -19.961
     0.337     -0.758    -18.838
     0.284     -0.789     -8.538
     0.313     -0.786    -14.489
     0.294      0.199     -7.745
     0.352      0.501    -18.453
     0.307      0.277    -10.289
     0.297      0.311     -8.308
     0.298     -0.441    -11.063
     0.325      0.050    -15.259
     0.302      0.072    -10.769
     0.355     -0.611    -24.044
     0.283      0.659     -5.325
     0.294     -0.122    -10.166
     0.325     -0.249    -17.173
     0.326     -0.385    -18.046
     0.312      0.430    -12.549
     0.308      0.380    -11.998
     0.316      0.063    -14.671
     0.287      0.276     -8.142
     0.309     -0.012    -13.633
     0.298     -0.114    -11.748
     0.308      0.479    -12.303
     0.310     -0.265    -15.212
     0.312     -0.081    -14.893
     0.326      0.000    -17.952
     0.278      0.529     -6.310
     0.285     -0.046     -9.804
     0.349     -0.618    -25.264
     0.329     -0.054    -19.238
     0.308      0.527    -13.028
     0.244     -1.438     -6.142
     0.312     -0.482    -17.280
     0.272     -0.600     -9.339
     0.291      0.140    -11.188
     0.291     -0.052    -12.347
     0.328      0.151    -19.770
     0.276     -0.011     -9.136
     0.272     -0.536    -10.032
     0.370     -0.234    -30.581
     0.304     -0.444    -17.030
     0.287     -0.002    -12.615
     0.290     -0.188    -13.881
     0.276     -0.700    -12.631
     0.276     -0.581    -12.294
     0.333     -0.230    -24.093
     0.283     -0.192    -12.810
     0.292      0.171    -14.248
     0.276     -0.065    -11.538
     0.258      0.351     -6.287
     0.278     -0.196    -12.762
     0.278      0.305    -11.005
     0.253     -0.599     -8.493
     0.277     -0.284    -12.913
     0.277      0.262    -11.385
     0.289      0.134    -14.881
     0.291     -0.516    -17.673
     0.290     -0.505    -17.460
     0.308      0.119    -19.634
     0.263      0.276     -9.117
     0.269      0.027    -11.270
     0.271     -0.557    -13.968
     0.258     -0.747    -11.954
     0.285      0.393    -14.566
     0.276      0.020    -13.666
     0.239     -0.672     -7.599
     0.283      0.049    -15.837
     0.303      0.154    -20.173
     0.308     -0.269    -22.722
     0.318     -0.477    -25.927
     0.268      0.584    -11.413
     0.263     -0.727    -14.626
     0.253     -0.774    -12.465
     0.309     -0.004    -23.617
     0.213     -0.512     -2.637
     0.276      0.465    -14.725
     0.285      0.185    -17.946
     0.250      0.394     -9.218
     0.299     -0.348    -23.710
     0.289      0.204    -19.684
     0.261      0.054    -13.469
     0.236     -0.115     -8.895
     0.290      0.003    -21.974
     0.270     -0.407    -18.608
     0.235      0.418     -7.379
     0.234     -0.058     -8.668
     0.255     -1.278    -18.370
     0.272     -0.168    -19.356
     0.258      0.297    -14.400
     0.237      0.173     -9.443
     0.216      0.488     -3.318
     0.269     -0.162    -18.740
     0.225     -0.442     -8.918
     0.263     -0.133    -17.997
     0.245      0.731    -10.654
     0.249      0.500    -12.808
     0.248      0.307    -13.356
     0.219     -0.586     -8.999
     0.202     -0.435     -4.172
     0.237      0.571    -10.281
     0.231      0.521     -8.737
     0.231     -0.119    -11.399
     0.222     -0.043     -9.429
     0.226     -0.596    -12.215
     0.243     -0.360    -16.267
     0.207     -0.531     -7.270
     0.277     -2.099    -32.362
     0.227      0.674     -9.760
     0.145      0.002     10.427
     0.223     -0.074    -11.159
     0.224     -0.044    -11.787
     0.239      0.078    -15.640
     0.205     -0.838     -9.611
     0.227     -0.316    -14.493
     0.213     -0.063     -9.874
     0.206      0.337     -7.367
     0.197     -0.508     -8.296
     0.214     -1.391    -15.815
     0.182      0.165     -1.707
     0.310     -0.688    -41.847
     0.230     -0.386    -17.948
     0.222      0.367    -13.248
     0.208     -0.312    -11.431
     0.184     -0.210     -4.769
     0.210      0.148    -11.268
     0.221      0.036    -15.329
     0.215     -0.446    -15.269
     0.185      0.745     -2.617
     0.175     -1.115     -5.817
     0.225      0.097    -16.832
     0.183     -0.655     -6.686
     0.202      0.310     -9.587
     0.191      0.653     -5.333
     0.203      0.197    -10.555
     0.221      0.227    -15.867
     0.212     -0.442    -15.458
     0.219      0.461    -14.666
     0.225     -0.045    -18.178
     0.250     -0.144    -26.497
     0.207     -0.449    -14.425
     0.203     -0.939    -14.675
     0.216      0.007    -16.037
     0.214     -0.600    -17.811
     0.178     -0.212     -5.237
     0.161      0.751      2.821
     0.194     -0.572    -11.606
     0.205      0.604    -11.203
     0.223      0.137    -18.451
     0.236      0.377    -21.878
     0.237      1.060    -20.659
     0.213      1.027    -13.176
     0.231     -0.287    -24.326
     0.199     -0.675    -15.708
     0.189     -1.369    -15.234
     0.199     -0.296    -15.214
     0.203     -0.092    -15.821
     0.188      0.533     -8.965
     0.185      0.116     -9.556
     0.182     -0.770    -12.337
     0.203     -0.177    -17.509
     0.211     -0.288    -20.923
     0.176     -0.044     -8.627
     0.183     -0.691    -13.245
     0.191     -0.829    -16.647
     0.171     -0.234     -8.084
     0.208     -0.039    -19.905
     0.193     -0.555    -16.552
     0.157     -0.127     -3.045
     0.169     -0.581     -8.672
     0.200     -0.511    -18.843
     0.180      0.109    -10.375
     0.213      0.637    -19.879
     0.177     -0.182    -10.979
     0.165     -0.300     -7.542
     0.158     -0.111     -4.564
     0.196     -0.924    -20.185
     0.193      0.300    -16.151
     0.173     -1.373    -14.741
     0.182     -1.025    -16.893
     0.159      0.589     -3.776
     0.173     -1.023    -13.790
     0.190     -0.259    -18.142
     0.174     -0.799    -14.491
     0.176     -1.235    -16.752
     0.156      1.057     -2.620
     0.184     -0.050    -16.654
     0.189      0.102    -18.006
     0.153     -0.692     -7.556
     0.167     -0.407    -11.719
     0.176     -0.094    -14.141
     0.158     -0.640     -9.610
     0.187     -0.029    -18.242
     0.185      0.251    -17.149
     0.191      0.135    -19.770
     0.157      0.403     -6.460
     0.175     -0.257    -15.743
     0.154     -0.458     -8.377
     0.170     -0.539    -14.756
     0.168     -0.019    -12.389
     0.165      0.045    -11.455
     0.161     -0.433    -11.572
     0.169     -0.284    -14.119
     0.165      0.048    -11.731
     0.179      0.165    -16.772
     0.182      0.149    -18.572
     0.164      0.268    -11.522
     0.174      0.146    -15.593
     0.164      0.220    -11.995
     0.163     -0.578    -14.326
     0.170      0.237    -15.158
     0.153     -0.786    -11.985
     0.146     -0.864    -10.262
     0.130     -0.575     -3.250
     0.183     -0.450    -23.907
     0.151     -0.081    -10.700
     0.139     -0.459     -7.055
     0.147      0.008     -8.864
     0.171      0.834    -16.951
     0.101     -0.504      6.683
     0.167     -0.111    -19.946
     0.155      0.445    -13.261
     0.137     -0.057     -7.507
     0.135     -0.161     -7.413
     0.136     -0.551     -9.230
     0.151     -1.071    -17.382
     0.151     -0.216    -14.478
     0.157     -0.448    -18.507
     0.146     -0.614    -14.577
