ID d_V d_I
OGLE-LMC-CEP-0863 52.6602570466338 52.6280950827671
OGLE-LMC-CEP-0866 47.3504806650874 47.3760400999597
OGLE-LMC-CEP-0869 49.4780408765763 49.5763649483906
OGLE-LMC-CEP-0871 54.6270051461498 54.7746704340448
OGLE-LMC-CEP-0877 43.6930061435431 43.716641799593
OGLE-LMC-CEP-0878 50.4079608572119 50.4699690430587
OGLE-LMC-CEP-0882 49.6302168561005 49.6257345611234
OGLE-LMC-CEP-0884 50.1490962277462 50.1398520829299
OGLE-LMC-CEP-0885 53.9469420422749 53.8919433947596
OGLE-LMC-CEP-0886 49.6286643242809 49.8226833112546
OGLE-LMC-CEP-0888 50.7164620466294 50.8483676341383
OGLE-LMC-CEP-0889 37.5452506317781 37.3907368223096
OGLE-LMC-CEP-0893 50.8277920933597 50.9565221381617
OGLE-LMC-CEP-0896 51.4102418649958 51.599101762414
OGLE-LMC-CEP-0899 49.8419219805918 49.8476611588596
OGLE-LMC-CEP-0904 55.0720899867487 55.0862058379265
OGLE-LMC-CEP-0908 50.3337141226387 50.3296739288021
OGLE-LMC-CEP-0915 48.1956329332553 48.3601926439385
OGLE-LMC-CEP-0917 49.39141733593 49.4026695462907
OGLE-LMC-CEP-0919 49.1399947335091 49.2223465243395
OGLE-LMC-CEP-0922 53.7760646977387 53.8529332477207
OGLE-LMC-CEP-0926 50.3734559632597 50.3775094483479
OGLE-LMC-CEP-0927 49.3919791272016 49.5892140911784
OGLE-LMC-CEP-0930 55.6294816991688 55.5166374028925
OGLE-LMC-CEP-0931 47.324841015673 47.1175860754613
OGLE-LMC-CEP-0933 48.5450459520722 48.5426717009901
OGLE-LMC-CEP-0934 51.9024059043192 52.0340906466109
OGLE-LMC-CEP-0936 50.9119941236352 51.0751263535881
OGLE-LMC-CEP-0938 49.6652027994952 49.7530942852608
OGLE-LMC-CEP-0939 49.6742668080618 49.7353968278078
OGLE-LMC-CEP-0940 53.657178951153 53.7109596975071
OGLE-LMC-CEP-0941 53.13667151928 53.20298616739
OGLE-LMC-CEP-0951 52.7817012741228 52.9314130531023
OGLE-LMC-CEP-0952 50.983771296232 51.1133367809255
OGLE-LMC-CEP-0954 49.9181298994804 50.0093144097854
OGLE-LMC-CEP-0957 49.8041577427316 49.9645186439149
OGLE-LMC-CEP-0960 49.7303045466933 49.9271674154507
OGLE-LMC-CEP-0961 50.8038848372381 50.92819050953
OGLE-LMC-CEP-0962 64.292181527864 64.9585348514614
OGLE-LMC-CEP-0963 47.2926371393018 47.4679714026485
OGLE-LMC-CEP-0964 48.9474307559461 49.0323584436541
OGLE-LMC-CEP-0967 49.9920468934802 49.8552536349874
OGLE-LMC-CEP-0971 50.3022530286814 50.3581616921865
OGLE-LMC-CEP-0972 86.6865904580127 87.7366187132733
OGLE-LMC-CEP-0974 49.018390932674 48.7560121241105
OGLE-LMC-CEP-0976 50.1416048012278 50.1791084077222
OGLE-LMC-CEP-0977 51.3757983547353 51.3534852285529
OGLE-LMC-CEP-0984 55.0475097161644 54.8458773034938
OGLE-LMC-CEP-0989 49.5180885830356 49.6733283900904
OGLE-LMC-CEP-0990 49.8856948365503 49.8611185649396
OGLE-LMC-CEP-0993 49.3220411496308 49.3300138531172
OGLE-LMC-CEP-0994 50.6425924518684 50.7388432493438
OGLE-LMC-CEP-0997 47.0683909191157 47.0290719221692
OGLE-LMC-CEP-0998 50.6656017195721 50.7294062274111
OGLE-LMC-CEP-1002 51.7290645966534 51.6892290416357
OGLE-LMC-CEP-1003 50.2231264553099 50.4096180848714
OGLE-LMC-CEP-1004 52.0005827439239 52.2436419885653
OGLE-LMC-CEP-1006 50.5051648719075 50.506632274704
OGLE-LMC-CEP-1009 50.2079560932411 50.1235064315109
OGLE-LMC-CEP-1010 53.0748660017375 53.2105612172791
OGLE-LMC-CEP-1011 51.5741374784834 51.6338422192262
OGLE-LMC-CEP-1012 50.7339270078207 50.7965297760755
OGLE-LMC-CEP-1013 49.2437674034378 49.1426082542666
OGLE-LMC-CEP-1015 49.6876420425663 49.7737203345746
OGLE-LMC-CEP-1018 47.2125229343995 47.2292803023257
OGLE-LMC-CEP-1019 50.4400850623417 50.360758696364
OGLE-LMC-CEP-1020 51.030416476221 50.9899608735953
OGLE-LMC-CEP-1022 48.7655739638349 48.7827362119133
OGLE-LMC-CEP-1025 49.1511066494062 49.1732959779871
OGLE-LMC-CEP-1029 52.9793301850575 53.0894711738077
OGLE-LMC-CEP-1030 51.0705050367295 51.3288280715729
OGLE-LMC-CEP-1035 47.7824723022616 47.7894582187358
OGLE-LMC-CEP-1039 47.6948713241968 47.5292006414879
OGLE-LMC-CEP-1044 51.3698953605647 51.5965632639737
OGLE-LMC-CEP-1045 49.8207016001739 49.7920643363714
OGLE-LMC-CEP-1047 51.4321034677005 51.4920561730186
OGLE-LMC-CEP-1051 50.6844943054405 50.6820335470713
OGLE-LMC-CEP-1052 48.1940782800161 48.2416535467209
OGLE-LMC-CEP-1053 49.833755405452 49.7890252256614
OGLE-LMC-CEP-1056 50.1394785758763 50.157109518539
OGLE-LMC-CEP-1057 49.6461474128634 49.7630915007174
OGLE-LMC-CEP-1061 49.5515022675103 49.5780586829865
OGLE-LMC-CEP-1070 50.3823746760628 50.6133057894473
OGLE-LMC-CEP-1071 50.9978154195787 51.1763208434554
OGLE-LMC-CEP-1072 51.8459388761483 51.7239486853405
OGLE-LMC-CEP-1073 46.746865191888 46.9143857263013
OGLE-LMC-CEP-1074 50.6548550551945 50.6142660697966
OGLE-LMC-CEP-1076 51.0073780238497 51.0068122351122
OGLE-LMC-CEP-1077 40.3433023563476 40.2606147082003
OGLE-LMC-CEP-1078 46.6803535662676 46.6074942057361
OGLE-LMC-CEP-1079 47.8353622523971 47.9131573657312
OGLE-LMC-CEP-1081 51.7522602568839 51.9238605462925
OGLE-LMC-CEP-1083 50.6568841142417 50.766813465855
OGLE-LMC-CEP-1085 49.1726449832073 49.2010437307626
OGLE-LMC-CEP-1087 50.2826134831188 50.3284671062056
OGLE-LMC-CEP-1092 50.5285068265232 50.4726362792704
OGLE-LMC-CEP-1093 50.8900088633765 50.9763528460955
OGLE-LMC-CEP-1094 49.0420820346022 49.1486968278649
OGLE-LMC-CEP-1096 47.7345667996807 47.9003082550151
OGLE-LMC-CEP-1107 49.6652974287269 49.6268013631635
OGLE-LMC-CEP-1108 52.6249611306001 52.7214532320056
OGLE-LMC-CEP-1110 52.0808571416409 52.1009968280295
OGLE-LMC-CEP-1112 44.7819502949481 44.5402199149854
OGLE-LMC-CEP-1114 47.4735183103505 47.5889321823904
OGLE-LMC-CEP-1115 50.1436760545928 50.223961251765
OGLE-LMC-CEP-1116 51.5391999828043 51.4143185229304
OGLE-LMC-CEP-1118 50.867482896643 50.9227447472264
OGLE-LMC-CEP-1122 50.4232175930068 50.2486527804705
OGLE-LMC-CEP-1124 49.588599564055 49.5889131627962
OGLE-LMC-CEP-1127 50.9581305038305 50.9684437967146
OGLE-LMC-CEP-1128 49.2824630140874 49.3526993145536
OGLE-LMC-CEP-1129 55.8352772711186 55.7934786512967
OGLE-LMC-CEP-1135 49.8503881650199 49.8306797252511
OGLE-LMC-CEP-1136 46.5354779445736 46.5019499055081
OGLE-LMC-CEP-1139 50.5118438652189 50.6996484068032
OGLE-LMC-CEP-1140 48.4892584344789 48.7549885575804
OGLE-LMC-CEP-1141 50.6162826408967 50.8411509179608
OGLE-LMC-CEP-1142 46.2711638267487 46.2504659505388
OGLE-LMC-CEP-1144 55.9900304749571 55.7322146066911
OGLE-LMC-CEP-1145 48.2362427024895 48.3302320075105
OGLE-LMC-CEP-1146 48.4803526691683 48.343987107823
OGLE-LMC-CEP-1149 49.8247604895365 49.8645631579627
OGLE-LMC-CEP-1150 50.0385764626621 50.0504600681359
OGLE-LMC-CEP-1156 54.5854861236523 54.3802910619828
OGLE-LMC-CEP-1161 50.3038741035985 50.4616761830354
OGLE-LMC-CEP-1165 49.4001648042991 49.4119614037471
OGLE-LMC-CEP-1169 52.1329749855238 52.0504502068506
OGLE-LMC-CEP-1170 50.6927882075618 50.9021773100549
OGLE-LMC-CEP-1172 48.4593181316295 48.5368200152455
OGLE-LMC-CEP-1173 46.4428079641869 46.4005111974099
OGLE-LMC-CEP-1176 52.7225734185855 52.9296138623104
OGLE-LMC-CEP-1181 47.0465438342678 47.2499197801232
OGLE-LMC-CEP-1185 53.0602496107829 53.0994182967218
OGLE-LMC-CEP-1186 49.5148428230136 49.5932412493532
OGLE-LMC-CEP-1188 48.973014517273 49.0078529428622
OGLE-LMC-CEP-1190 50.0917108683213 50.2346531489334
OGLE-LMC-CEP-1192 54.0366733473531 54.0395382190809
OGLE-LMC-CEP-1194 51.0670080620469 51.1576668697738
OGLE-LMC-CEP-1195 51.5327660446373 51.6674597789978
OGLE-LMC-CEP-1198 49.391554088588 49.5826745882989
OGLE-LMC-CEP-1200 49.0302550087853 48.8478249601857
OGLE-LMC-CEP-1208 51.2185071007479 51.1837481966691
OGLE-LMC-CEP-1209 50.6968627964478 50.7299078376424
OGLE-LMC-CEP-1210 49.388573746658 49.6516024772149
OGLE-LMC-CEP-1211 47.8727239692847 48.0721219160382
OGLE-LMC-CEP-1212 53.6191024507264 53.5930049837277
OGLE-LMC-CEP-1213 49.163392298615 49.2448468547699
OGLE-LMC-CEP-1214 47.4702024077837 47.6198566615698
OGLE-LMC-CEP-1218 49.2750014878441 49.3103403548063
OGLE-LMC-CEP-1219 45.9812462413411 46.0827375245141
OGLE-LMC-CEP-1222 53.0337878783302 52.9983619360085
OGLE-LMC-CEP-1223 47.7421880589588 47.7526682266292
OGLE-LMC-CEP-1225 48.0684598715403 48.1375980155875
OGLE-LMC-CEP-1226 50.0210277503601 50.0894131095794
OGLE-LMC-CEP-1227 50.717118587062 50.7538554596927
OGLE-LMC-CEP-1232 49.8605051939445 49.9115454920656
OGLE-LMC-CEP-1233 47.7339187116109 47.8870002660742
OGLE-LMC-CEP-1234 48.5165049265501 48.5934417212544
OGLE-LMC-CEP-1238 55.241227153657 54.9197960051947
OGLE-LMC-CEP-1240 46.2058695927759 46.043507031178
OGLE-LMC-CEP-1243 51.0479648372237 51.0235742342205
OGLE-LMC-CEP-1244 49.0582110998741 49.1948296075479
OGLE-LMC-CEP-1245 49.9043290031828 50.0488422819256
OGLE-LMC-CEP-1246 49.9764603687815 49.9425329289559
OGLE-LMC-CEP-1249 45.8382507087522 45.7504607738761
OGLE-LMC-CEP-1250 50.2003535076323 50.1841700677217
OGLE-LMC-CEP-1252 46.9378583399297 47.0056497305134
OGLE-LMC-CEP-1253 49.3650435318883 49.4907350227186
OGLE-LMC-CEP-1255 52.2227299850513 52.3566058712871
OGLE-LMC-CEP-1256 48.8314996929395 49.0088750812596
OGLE-LMC-CEP-1257 48.4423660189383 48.5083504023493
OGLE-LMC-CEP-1260 49.2192783739213 49.1626939479473
OGLE-LMC-CEP-1261 51.8792473841711 51.9370027545648
OGLE-LMC-CEP-1262 50.1978279746996 50.3870388017852
OGLE-LMC-CEP-1263 49.9325972669615 49.9186460985504
OGLE-LMC-CEP-1265 49.9377948618413 50.1526687104988
OGLE-LMC-CEP-1266 50.5702881134587 50.7820480266785
OGLE-LMC-CEP-1268 47.4705923905492 47.5428650291901
OGLE-LMC-CEP-1270 51.0808550280015 50.9722332618557
OGLE-LMC-CEP-1271 49.4027428448579 49.3217813030649
OGLE-LMC-CEP-1272 48.5805240686583 48.6780025271567
OGLE-LMC-CEP-1276 50.5648255509274 50.4749257779713
OGLE-LMC-CEP-1282 54.5023478914585 54.5451148623019
OGLE-LMC-CEP-1284 47.9954030475445 48.1228119656353
OGLE-LMC-CEP-1285 53.402430078348 53.4235049170785
OGLE-LMC-CEP-1286 49.7915486775799 49.9273374295863
OGLE-LMC-CEP-1287 48.674315853717 48.7447700715185
OGLE-LMC-CEP-1288 54.1472918305787 54.0871361371657
OGLE-LMC-CEP-1292 50.0928077248522 50.1883299595699
OGLE-LMC-CEP-1293 50.2114083113188 50.013959529886
OGLE-LMC-CEP-1297 47.9927803267016 48.0254987803955
OGLE-LMC-CEP-1298 51.6336635382418 51.6516807052298
OGLE-LMC-CEP-1299 51.1989952072735 51.2461445490135
OGLE-LMC-CEP-1301 44.1656024622779 44.1638694743572
OGLE-LMC-CEP-1302 53.7193050681936 53.7804370955504
OGLE-LMC-CEP-1304 49.2761850738489 49.2244227901582
OGLE-LMC-CEP-1307 50.7188516539294 50.6085921762294
OGLE-LMC-CEP-1308 49.3514642020607 49.3534057187662
OGLE-LMC-CEP-1313 49.5658214877781 49.6050429793287
OGLE-LMC-CEP-1317 48.0703402408568 47.8211271552364
OGLE-LMC-CEP-1318 49.62980581795 49.5793064259338
OGLE-LMC-CEP-1320 51.2899504281695 51.2729867020774
OGLE-LMC-CEP-1321 48.2764236750489 48.3497904962482
OGLE-LMC-CEP-1322 48.4848855957677 48.207231895823
OGLE-LMC-CEP-1323 48.8057335221397 48.6019734561692
OGLE-LMC-CEP-1324 49.5282260225392 49.4903330534174
OGLE-LMC-CEP-1327 50.4070051911113 50.50427595054
OGLE-LMC-CEP-1330 48.2749410925182 48.3231517470207
OGLE-LMC-CEP-1331 51.8561563965461 51.9058284500737
OGLE-LMC-CEP-1332 50.5513563284779 50.6338666066962
OGLE-LMC-CEP-1335 50.1457004482369 50.2148576028631
OGLE-LMC-CEP-1338 49.4694073087544 49.5679894134359
OGLE-LMC-CEP-1339 49.439897578949 49.4105046674373
OGLE-LMC-CEP-1341 50.2555607857018 50.378022879408
OGLE-LMC-CEP-1342 50.8008964563183 50.8131935399203
OGLE-LMC-CEP-1344 47.6625942377891 47.7412027657357
OGLE-LMC-CEP-1353 48.34910499262 48.2422161132076
OGLE-LMC-CEP-1354 48.28641867975 48.5473172951542
OGLE-LMC-CEP-1356 49.5500080347718 49.6910990607738
OGLE-LMC-CEP-1357 50.5643376727995 50.5765333948272
OGLE-LMC-CEP-1360 48.9567536207371 48.9927706282235
OGLE-LMC-CEP-1361 49.9859444164194 50.1582725329736
OGLE-LMC-CEP-1362 47.503432223763 47.5585101100258
OGLE-LMC-CEP-1364 49.4420416885305 49.4768704147272
OGLE-LMC-CEP-1365 50.2979710779564 50.2949211816935
OGLE-LMC-CEP-1366 50.4065745512897 50.3129507455251
OGLE-LMC-CEP-1367 52.7560671217678 52.476776618402
OGLE-LMC-CEP-1369 34.6637896059931 34.6699623554097
OGLE-LMC-CEP-1370 48.4661196695352 48.3735277128954
OGLE-LMC-CEP-1372 51.3705869627668 51.2799529370421
OGLE-LMC-CEP-1373 51.1449263828198 51.2850415329698
OGLE-LMC-CEP-1374 52.0670930715429 52.2763553875864
OGLE-LMC-CEP-1375 50.7880591508074 50.8714306780328
OGLE-LMC-CEP-1377 50.2652231414977 50.1540994993845
OGLE-LMC-CEP-1379 49.8722551376571 49.8069351559181
OGLE-LMC-CEP-1382 49.4952599509328 49.5339019870462
OGLE-LMC-CEP-1383 49.4641546635526 49.3874607060322
OGLE-LMC-CEP-1387 50.5968603131573 50.7101750660908
OGLE-LMC-CEP-1388 48.8164284663807 49.0128803549222
OGLE-LMC-CEP-1389 48.2846790719291 48.1490739234682
OGLE-LMC-CEP-1393 53.7160783778092 53.8064692539399
OGLE-LMC-CEP-1394 48.1851744144598 48.3114190710334
OGLE-LMC-CEP-1396 48.8114554551513 48.9642251998774
OGLE-LMC-CEP-1397 49.1350385281111 49.1088182136652
OGLE-LMC-CEP-1398 47.812049242998 47.7678753545476
OGLE-LMC-CEP-1401 48.5987995423887 48.630111164374
OGLE-LMC-CEP-1403 51.3560678286685 51.4257220862256
OGLE-LMC-CEP-1404 48.3230838999117 48.3257200397941
OGLE-LMC-CEP-1407 50.0570348229238 49.9036022675789
OGLE-LMC-CEP-1409 48.0948498131896 48.2345277814069
OGLE-LMC-CEP-1411 52.6987034012649 52.7518700271809
OGLE-LMC-CEP-1413 46.7433559727476 46.5793406190543
OGLE-LMC-CEP-1415 49.7807699853307 49.7556080980953
OGLE-LMC-CEP-1416 49.8928275914831 50.038368091343
OGLE-LMC-CEP-1417 47.4964427514098 47.567422453992
OGLE-LMC-CEP-1418 50.694793152874 50.7339900006492
OGLE-LMC-CEP-1419 50.3561601263162 50.2527401181239
OGLE-LMC-CEP-1420 49.744059023362 49.8505531064152
OGLE-LMC-CEP-1421 59.5666851902681 59.6551188275285
OGLE-LMC-CEP-1424 58.096258943217 57.9979343488518
OGLE-LMC-CEP-1426 48.5072470690765 48.5315111377403
OGLE-LMC-CEP-1427 47.4673906647108 47.6312950943845
OGLE-LMC-CEP-1430 49.0708401013074 48.9520818691038
OGLE-LMC-CEP-1433 49.8798477058963 49.9511267955465
OGLE-LMC-CEP-1436 49.4235690327483 49.5908750420134
OGLE-LMC-CEP-1438 51.3675493267806 51.3630261942983
OGLE-LMC-CEP-1439 47.6124133576616 47.8213992002193
OGLE-LMC-CEP-1440 50.4612641156722 50.7410641922299
OGLE-LMC-CEP-1442 48.9563150265798 48.7035480246321
OGLE-LMC-CEP-1444 54.7933199129863 55.0705025635675
OGLE-LMC-CEP-1445 51.2167939034374 51.2479572921004
OGLE-LMC-CEP-1453 52.2692431774551 52.3656712228868
OGLE-LMC-CEP-1457 48.8883436295899 49.0012446913282
OGLE-LMC-CEP-1461 50.4088771084354 50.3298205193249
OGLE-LMC-CEP-1462 51.5279114834361 51.7129372760812
OGLE-LMC-CEP-1463 47.3787492386418 47.1242214566131
OGLE-LMC-CEP-1465 50.0924942586589 50.1095320147284
OGLE-LMC-CEP-1466 51.7677024781748 51.8074833354435
OGLE-LMC-CEP-1468 51.7449586826769 51.6804419442088
OGLE-LMC-CEP-1469 50.2564357316363 50.3052391080549
OGLE-LMC-CEP-1470 51.6237452932809 51.4623284393325
OGLE-LMC-CEP-1476 49.7090914321048 49.3504721111275
OGLE-LMC-CEP-1478 50.5766425424309 50.224006491556
OGLE-LMC-CEP-1484 48.8389570188391 48.8782012436046
OGLE-LMC-CEP-1488 48.1135028719468 48.2377473529441
OGLE-LMC-CEP-1490 46.4425134581225 46.5646989910763
OGLE-LMC-CEP-1493 47.6838466334509 47.8392660776309
OGLE-LMC-CEP-1494 46.4026178882344 46.5231178294556
OGLE-LMC-CEP-1496 50.38321124383 50.5298084491344
OGLE-LMC-CEP-1497 50.228723945294 50.3306289245716
OGLE-LMC-CEP-1498 49.7589242120124 49.6332238433796
OGLE-LMC-CEP-1499 48.3076089196523 48.3910487811155
OGLE-LMC-CEP-1502 50.7257516740846 50.6116668926918
OGLE-LMC-CEP-1503 53.1231922767961 52.9274391670786
OGLE-LMC-CEP-1507 47.1413989737237 47.3226773696482
OGLE-LMC-CEP-1508 42.3514635803912 42.2947684937294
OGLE-LMC-CEP-1510 49.6029545409471 49.6460359357668
OGLE-LMC-CEP-1512 49.9847248998693 50.0426670587697
OGLE-LMC-CEP-1513 49.1142483898488 49.3589483537979
OGLE-LMC-CEP-1514 50.0680130359391 49.918516872451
OGLE-LMC-CEP-1515 43.2294636232948 43.2361338104052
OGLE-LMC-CEP-1517 49.8801122399639 49.915299230738
OGLE-LMC-CEP-1520 80.9461290868208 81.230003698979
OGLE-LMC-CEP-1523 50.9849243931958 51.1445717700017
OGLE-LMC-CEP-1524 49.5712360746333 49.6884698374316
OGLE-LMC-CEP-1525 53.478827093208 53.746501524024
OGLE-LMC-CEP-1526 47.9939010944261 48.1962095373679
OGLE-LMC-CEP-1528 51.8530269897989 51.6770634483931
OGLE-LMC-CEP-1529 50.1380185940987 50.3771369789855
OGLE-LMC-CEP-1530 49.3970497665219 49.2938202197262
OGLE-LMC-CEP-1531 53.4064646089857 53.3504928956927
OGLE-LMC-CEP-1532 48.5648278874521 48.2033294353415
OGLE-LMC-CEP-1543 48.9194607429637 48.8055435301765
OGLE-LMC-CEP-1544 53.558254750929 53.4798813941921
OGLE-LMC-CEP-1545 51.9616950383186 52.0708893588431
OGLE-LMC-CEP-1550 50.5341852277683 50.5632091521477
OGLE-LMC-CEP-1552 53.266879352235 53.0042343144797
OGLE-LMC-CEP-1553 49.4083947949068 49.1630759169423
OGLE-LMC-CEP-1556 50.572746132921 50.8136769257718
OGLE-LMC-CEP-1558 48.0895441875517 48.0602052998124
OGLE-LMC-CEP-1559 50.0685399965048 49.8505060421153
OGLE-LMC-CEP-1560 47.7873849934293 47.7577605362826
OGLE-LMC-CEP-1563 49.6145713694597 49.6419986713624
OGLE-LMC-CEP-1565 50.7273313956911 50.7804108142555
OGLE-LMC-CEP-1566 51.0623469911838 51.0783647751626
OGLE-LMC-CEP-1567 55.771646542814 55.8761275314238
OGLE-LMC-CEP-1568 49.1543146817838 49.1080706971492
OGLE-LMC-CEP-1570 51.2797826294433 51.2209995493489
OGLE-LMC-CEP-1572 47.6125676574614 47.6596959477234
OGLE-LMC-CEP-1573 48.3177558216781 48.1187628572136
OGLE-LMC-CEP-1577 49.8816276414261 49.8217121165681
OGLE-LMC-CEP-1579 53.2366030444671 53.4647884839559
OGLE-LMC-CEP-1580 49.7623603646597 49.834989639449
OGLE-LMC-CEP-1581 49.636891068608 49.650909619456
OGLE-LMC-CEP-1583 39.1247538725978 38.7414363727016
OGLE-LMC-CEP-1584 51.8215507815054 51.8424609000491
OGLE-LMC-CEP-1588 54.0917241010614 53.8196462489729
OGLE-LMC-CEP-1589 50.7621695512375 50.8506543162558
OGLE-LMC-CEP-1590 47.4537538067581 47.5271243991408
OGLE-LMC-CEP-1594 49.7351209094749 49.9076057189205
OGLE-LMC-CEP-1597 48.8453871098308 49.0676507369101
OGLE-LMC-CEP-1599 48.9579749878815 49.1342604051825
OGLE-LMC-CEP-1600 49.85940733468 49.8824850513593
OGLE-LMC-CEP-1601 50.0741840990302 50.0380499599845
OGLE-LMC-CEP-1603 54.2660725890106 54.3380769150036
OGLE-LMC-CEP-1604 47.8115873500547 47.9288119981321
OGLE-LMC-CEP-1607 52.2510213820858 52.1251610291317
OGLE-LMC-CEP-1609 51.0039227132428 50.8677498716717
OGLE-LMC-CEP-1610 52.9272572449498 52.4101214842695
OGLE-LMC-CEP-1614 50.0190846397817 50.1510558473189
OGLE-LMC-CEP-1615 50.1779259903602 50.4697963070088
OGLE-LMC-CEP-1617 50.2733009258921 50.4728503476778
OGLE-LMC-CEP-1620 49.3487022786154 49.4296273476734
OGLE-LMC-CEP-1621 48.7007478055896 48.8537999949254
OGLE-LMC-CEP-1627 50.3595229367477 50.4251603238898
OGLE-LMC-CEP-1628 53.8066893920428 53.7487197176045
OGLE-LMC-CEP-1629 49.8683615378376 49.8634762821023
OGLE-LMC-CEP-1631 49.0322706521158 48.9420697735211
OGLE-LMC-CEP-1633 51.3908400251808 51.486388363456
OGLE-LMC-CEP-1636 49.9548066858237 50.0470640722327
OGLE-LMC-CEP-1639 54.855250424232 54.8216155233966
OGLE-LMC-CEP-1640 51.3808095632462 51.3658032174448
OGLE-LMC-CEP-1642 48.5875485386534 48.6585808603565
OGLE-LMC-CEP-1644 49.3191305655393 49.3026906929765
OGLE-LMC-CEP-1645 55.5857480075372 55.6744123039439
OGLE-LMC-CEP-1647 49.0814768239322 49.2507802170441
OGLE-LMC-CEP-1649 51.061922709298 50.9636270928372
OGLE-LMC-CEP-1650 50.478637554113 50.6763110364083
OGLE-LMC-CEP-1652 47.5409920583273 47.5412612456066
OGLE-LMC-CEP-1656 48.5292832887266 48.5710225510952
OGLE-LMC-CEP-1658 49.7444966270003 49.8950914057228
OGLE-LMC-CEP-1660 48.9499743599263 48.5145025422615
OGLE-LMC-CEP-1667 46.9897252292244 47.0784913543442
OGLE-LMC-CEP-1668 50.7949280932155 50.9336235472419
OGLE-LMC-CEP-1670 51.3449727093478 51.446632541775
OGLE-LMC-CEP-1672 52.4824149780933 52.2620511141002
OGLE-LMC-CEP-1674 51.105923357253 51.2821092996847
OGLE-LMC-CEP-1676 48.6414250468049 48.5950350122352
OGLE-LMC-CEP-1678 47.3956670051999 47.5664933318691
OGLE-LMC-CEP-1680 49.874539622881 49.949906470211
OGLE-LMC-CEP-1682 51.8913197205435 51.606802697966
OGLE-LMC-CEP-1684 50.9395035449774 50.8881925685458
OGLE-LMC-CEP-1686 52.3829199039721 52.2678713737518
OGLE-LMC-CEP-1687 49.1153466840887 49.1181243657202
OGLE-LMC-CEP-1688 51.4058481957771 51.2978294744188
OGLE-LMC-CEP-1692 52.7506176268477 52.4921790593366
OGLE-LMC-CEP-1697 52.6411198969929 52.624023418613
OGLE-LMC-CEP-1700 50.7640845792998 50.5877270417953
OGLE-LMC-CEP-1702 47.6748939079628 47.8624515859063
OGLE-LMC-CEP-1703 59.5726538764923 59.5710418655718
OGLE-LMC-CEP-1707 46.9071860996448 47.0682535555479
OGLE-LMC-CEP-1709 50.4692042630978 50.5967915471951
OGLE-LMC-CEP-1711 32.3502006353369 32.3073910870346
OGLE-LMC-CEP-1712 42.8884505151009 42.8864866189335
OGLE-LMC-CEP-1713 51.4563845237355 51.478502850979
OGLE-LMC-CEP-1715 50.6658743906172 50.7957729615826
OGLE-LMC-CEP-1716 54.645052128894 54.2051713791585
OGLE-LMC-CEP-1721 49.4593479406297 49.4712918363385
OGLE-LMC-CEP-1724 48.9337063452674 48.8849286314481
OGLE-LMC-CEP-1727 48.7526419071803 48.843628312189
OGLE-LMC-CEP-1728 49.8105976858039 49.8125570473443
OGLE-LMC-CEP-1729 52.1233451941369 52.0535817432202
OGLE-LMC-CEP-1730 49.4395566566994 49.4501346811288
OGLE-LMC-CEP-1732 49.5852157898664 49.6036910935592
OGLE-LMC-CEP-1735 52.7456685265365 52.9254486912988
OGLE-LMC-CEP-1736 54.8369592461207 54.4355170485078
OGLE-LMC-CEP-1737 49.2769592830026 49.5042823566756
OGLE-LMC-CEP-1739 50.1186982421939 50.065120304107
OGLE-LMC-CEP-1743 51.9753561339197 52.0476936395632
OGLE-LMC-CEP-1745 50.0004871064925 50.1046977484851
OGLE-LMC-CEP-1746 50.9561660567103 51.0613097450434
OGLE-LMC-CEP-1748 49.3014712771827 49.5130563010611
OGLE-LMC-CEP-1749 50.5140445628414 50.7302889854253
OGLE-LMC-CEP-1751 49.9243316840556 49.9264217122279
OGLE-LMC-CEP-1753 48.2334220776059 48.1759103294397
OGLE-LMC-CEP-1755 50.7579522373401 50.7722807075759
OGLE-LMC-CEP-1756 48.5642963149395 48.4012068637635
OGLE-LMC-CEP-1757 48.0996397558449 48.1715864248538
OGLE-LMC-CEP-1758 47.717088105138 47.8603621120351
OGLE-LMC-CEP-1760 55.7992093075404 56.0137228006887
OGLE-LMC-CEP-1761 51.3657012094273 51.5291544770475
OGLE-LMC-CEP-1762 51.7585354779409 51.7544589523745
OGLE-LMC-CEP-1764 52.2117385791603 52.373238092537
OGLE-LMC-CEP-1765 52.7319743010146 52.7495333236947
OGLE-LMC-CEP-1767 49.4050182192769 49.7615662197248
OGLE-LMC-CEP-1768 51.5311121622361 51.6904808435606
OGLE-LMC-CEP-1773 48.3030531768658 48.5229202425893
OGLE-LMC-CEP-1774 47.1713570970358 47.0957296242662
OGLE-LMC-CEP-1776 48.8849590485193 48.9020082667277
OGLE-LMC-CEP-1777 50.2665213669254 50.240988788627
OGLE-LMC-CEP-1778 49.4657126148354 49.4098186589851
OGLE-LMC-CEP-1779 53.1922645019224 53.3399851715323
OGLE-LMC-CEP-1780 48.9199877810082 49.0225137521339
OGLE-LMC-CEP-1781 51.467830066996 51.5192884640408
OGLE-LMC-CEP-1782 50.8383519659552 51.0202518378555
OGLE-LMC-CEP-1785 50.0657996026874 50.2951164959562
OGLE-LMC-CEP-1786 49.9725641959991 50.1104789778931
OGLE-LMC-CEP-1787 49.4939920662132 49.4269509196963
OGLE-LMC-CEP-1788 52.1442350335805 51.8732517836149
